id	created_at	retweet_count	text	user_id	user_name	user_screen_name	user_followers_count	user_listed_count	user_statuses_count	user_friends_count	user_favourites_count	user_location	user_desc	user_created_at	retweeted_status_id	retweeted_status_created_at	retweeted_status_retweet_count	retweeted_status_text	retweeted_status_user_id
975803609349844992	2018-03-19 18:38:04	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	36480903	Lady Ann	annofarabia	1329	92	87699	1662	34517		COYS! Geriatric racist apparently. It's only a trading agreement, Remoaners. Awarded myself a lady ship cos I deserve it. An educated Somewhere.	2009-04-29 21:05:04	975333608843079680	2018-03-18 11:30:27	476	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975803626240266240	2018-03-19 18:38:08	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	256456300	Ray Veysey	rayveysey	820	31	38213	789	1986	Swansea late of Normandy	Welsh baby boomer, ex RN. Despises socialism in all its forms, Opera lover. Sovereign.	2011-02-23 11:00:44	975333608843079680	2018-03-18 11:30:27	477	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
973211365354557441	2018-03-12 14:57:25	0	Chinese culture ministry merger in the works in renewed overseas soft power push https://t.co/YqNByIkIAz via https://t.co/PJcHZ3Udrj	3423361827	The Page	_ThePage	1256	178	929234	860	2	UK, EU, & elsewhere Not 9 - 5	N.I.B.'s Where other NEWS hangs out. A Supplement without Paywalls. RT's no endorsement and views our own. USE & ENJOY. Respect others. NO AUTO DM's. Thanks.	2015-08-15 03:59:57						
975733807746777088	2018-03-19 14:00:42	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	433613341	BryanH	BryBig	78	3	4130	78	2535	Midlands, UK.	Keen Archer	2011-12-10 19:53:07	975333608843079680	2018-03-18 11:30:27	399	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
973217770614771713	2018-03-12 15:22:52	0	Chinese culture ministry merger in the works in renewed overseas soft power push https://t.co/6AWREGsDkT	151603912	Bruno J. Navarro	Bruno_J_Navarro	3484	400	74213	4092	18402	New York	Deputy Editor, @RANEnetwork + Dot Connector + Design Buff + Brooklyn Dad | RT  endorsement | alum @CNBC, @WWD, @TODAYshow, @NBCNews, @AP, etc.	2010-06-03 20:16:06						
975734407204974598	2018-03-19 14:03:05	0	@LukeGromen @xvrmdf The mistake was assuming the Chinese culture &amp; business system was identical to the West. Same https://t.co/rrDbMCWMJ1	185072815	Noel Stevens	eatingamandarin	47	3	637	110	306	Brisbane, Australia	Passionate about farming & agriculture. Enjoy applying R&D to ag production. Developed a Crop Production Model that predicts a crop outcome prior to planting.	2010-08-31 04:30:20						
975744087998509056	2018-03-19 14:41:33	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	591610585	D1872L	d1872l	128	2	497	144	3512	Glasgow, Scotland	Not only am I perfect I'm a Rangers fan too.	2012-05-27 07:34:54	975333608843079680	2018-03-18 11:30:27	414	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
973268118960332801	2018-03-12 18:42:56	0	RT @LHS_hippert: Mr. Hassan promotes the @TCLProgram at staff PD.  We hope to expand Arabic and Chinese culture and language  in Central Ma	887246061005410308	Yasser Hassan	YasserH23482760	47	0	61	87	234			2017-07-18 09:42:00	973267063773986816	2018-03-12 18:38:45	1	Mr. Hassan promotes the @TCLProgram at staff PD.  We hope to expand Arabic and Chinese culture and language  in Cen https://t.co/5e7xtqSxiV	2729272486	
975715134688677888	2018-03-19 12:46:30	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	2387947535	Simon Cook	scook9914	783	10	28881	1396	21341	Daventry Northamptonshire	@DFRMOFIRE , CFR @SCAS999  Husband to @cookiebiscuit40, supporter of The Mighty Wolverhampton Wanderers #WolvesAyWe @DallasCowboys	2014-03-06 09:39:54	975333608843079680	2018-03-18 11:30:27	360	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975713880432349189	2018-03-19 12:41:31	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	42870921	Eugene Turalitsch	Eugene200	3077	6	23249	5000	8790	Boston, MA	US Army Veteran -DAV-MAGA Vietnam era right leg amputated below the knee Christian Caucasian America First POTUS 45 supporter	2009-05-27 12:30:20	975333608843079680	2018-03-18 11:30:27	357	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975684109002530816	2018-03-19 10:43:13	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	181127361	Cupid Stunt	UzelessUK	135	5	4211	437	1026	Leighton Buzzard, UK		2010-08-21 10:33:35	975333608843079680	2018-03-18 11:30:27	296	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975698189620862976	2018-03-19 11:39:10	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	414992823	The Derby Gripe	DerbyGripe	475	2	23179	131	29384	Derby, England	What's happened, is happening and about to happen, mainly in and around Derby. And elsewhere! Also on http://gab.ai/derbygripe	2011-11-17 19:20:15	975333608843079680	2018-03-18 11:30:27	309	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975629696691032064	2018-03-19 07:07:00	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	4310430569	geeza	_doesabear_	116	14	3885	243	2023			2015-11-28 19:57:42	975333608843079680	2018-03-18 11:30:27	195	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975638202705903616	2018-03-19 07:40:48	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	325991512	sam clancy 	mamfe71	581	18	41733	399	12826	Devon - England 	New Beginnings - Better Future lies ahead	2011-06-29 05:54:12	975333608843079680	2018-03-18 11:30:27	223	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975664660878888960	2018-03-19 09:25:56	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	2159566645	Michael Stocker 	MichaelStocker5	441	5	2039	667	4065	Peterborough, England	Pro Brexit. Pro  I just want our country back. Love West Ham COYIPlay guitar. Also a massive Beatles fan.	2013-10-27 20:22:18	975333608843079680	2018-03-18 11:30:27	261	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975646835036442624	2018-03-19 08:15:06	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	922643914980515840	Henry Ironside	HenryIronside	26	0	731	108	504	Worcestershire	Libertarianism with medieval backbone. Here to comment, to follow a select few and not to be followed	2017-10-24 02:00:26	975333608843079680	2018-03-18 11:30:27	237	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975611031924846594	2018-03-19 05:52:50	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	361003801	Deplorable Ann	Aklers	10132	8	19108	7466	10414	Washington, USA	GOD n COUNTRY #NRA Trump is my president #MAGA USA FIRST KAG!2020  #TRUMP2020 #Constitution 1A 2A #Qanon donotfollow if POTUS45 hater @POTUS	2011-08-24 02:58:06	975333608843079680	2018-03-18 11:30:27	164	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975622822491017216	2018-03-19 06:39:41	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	2312902755	Dan Herrin 	DanOHerrin	16611	129	15078	16497	15472	Birmingham, AL	Prominent Private Investigator/Former Federal Law Enf.Officer/TechEnthusiast/Investor/Animal-Rescuer/Truth-Teller/Crunchy-Conservative/ http://Gab.ai/Sleuthboy	2014-01-29 22:50:41	975333608843079680	2018-03-18 11:30:27	183	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975615834545680385	2018-03-19 06:11:55	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	4105901787	Monkey	tinaell61718881	352	19	55009	175	15279		Angry at the lack of backbone shown by our politicians	2015-11-03 17:11:48	975333608843079680	2018-03-18 11:30:27	172	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975616174594588672	2018-03-19 06:13:16	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	577409763	Dogwii	Dogwii	105	5	3164	231	2774		Laurel and Hardy fan, PS4 gamer.	2012-05-11 17:43:13	975333608843079680	2018-03-18 11:30:27	173	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975807518378201088	2018-03-19 18:53:36	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	3291055667	Alina D	PoirotAD	409	5	11803	415	28633	South coast of England	ex-leftie, conservative,pro trump, pro brexit, stop migrants, save us from lefties/liberal twats,	2015-05-20 09:48:13	975333608843079680	2018-03-18 11:30:27	487	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975807585461907456	2018-03-19 18:53:52	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	816158664	Donger	dburns1972	337	6	8407	782	1240	England		2012-09-10 22:33:16	975333608843079680	2018-03-18 11:30:27	488	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975822609605693441	2018-03-19 19:53:34	0	Wow! Looks like the Chinese culture has a different concept about black! https://t.co/zotUyIb8RA	67724585	S.W.Mann	xmann09	195	9	5974	217	363	Austin, Texas 	I woke only 2 find everyone else still asleep!	2009-08-21 21:30:52						
975757962710081536	2018-03-19 15:36:41	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	252097435	Jan	GeodanNew	788	14	64623	1861	43747	England, AR	http://Gab.ai  The principle of free speech, as the expression goes, is not for speech you agree with. Its for speech you disagree with.	2011-02-14 13:51:36	975333608843079680	2018-03-18 11:30:27	428	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
973819774726803456	2018-03-14 07:15:01	0	Professor in Chinese Culture at The Chinese University of Hong Kong, Shenzhen https://t.co/1LyTbgsb6c #twitterstorians	136002754	Elaine Chalus	EHChalus	11889	528	110781	11185	240	Avalon (i.e., Glastonbury)	Historian of 18-19C British gender, politics & society; opinions my own; RTs not necessarily endorsements  #twitterstorian	2010-04-22 19:33:20						
974293458251894784	2018-03-15 14:37:16	0	Cover art credit: Beili Liu, Yun Yan/incense drawing on rice paper 2008. Courtesy Chinese Culture Foundation, San F https://t.co/UnD55CKDzW	3230043409	Shelly Chan	ShellyPSChan	323	8	290	310	130	Wisconsin, USA	historian @UWMadison @UWHistoryDept author of Diaspora's Homeland: Modern China in the Age of Global Migration @DukePress	2015-05-29 18:12:17						
973864251420020737	2018-03-14 10:11:45	0	It is part of #ChineseCulture to take a nap around lunchtime to improve learning ability and alertness. There is a https://t.co/ww5RGlTU5r	312054712	Confucius Institute	ConfuciusMCR	1141	23	747	475	687	Manchester, UK	The Confucius Institute at Manchester University, UK. We teach Mandarin classes and host free Chinese cultural events; workshops, film screenings and more	2011-06-06 14:19:28						
973954219123277824	2018-03-14 16:09:15	0	Go to China. Complain about Chinese food. Make fun of Chinese culture. Be mad Chinese people in China, do not speak https://t.co/Ej8OFhnOXj	37991719	808s and Cheesesteak	jesuisunebanane	103	2	1732	310	3664	Canada	* Canadian * @virtuspro fangirl * eSports enthusiast * Twitch streamer * telling you about bad ass ladies, and bad ass rappers since 1982 *	2009-05-05 19:00:21						
974036464412610566	2018-03-14 21:36:04	0	Experience a beautiful performance of 5,000 years of Chinese culture! Do you have your tickets yet? https://t.co/Pvz7Ste5U8	847845171110739969	The Avenue Apartment	aveapartments	11	0	236	12	0	Lakeland, FL	Brand new luxury apartments in Lakeland! NOW OPEN!	2017-03-31 16:16:55						
973466843980550144	2018-03-13 07:52:36	0	#SichuanMoreThanPanda I have been a fan of China since childhood. Because of my family, I love Chinese culture very https://t.co/XqrCnkcxRi	950700101592170497	PenelopeBuckland	penelopebuckla8	145	1	150	221	155	Auckland, New Zealand	HR fanatic-working as Chief People Officer; crazy pug lady, serial restauraneur.	2018-01-09 12:05:42						
974241444880887813	2018-03-15 11:10:35	0	RT @erinasimon: NEW #GrassRoutesPodcast Episode 41 | @BohanPhoenix talks Chinese culture in hip-hop, his new project, learning from Jin the	2544316112	Lorenzo Gee 	LorenzoGeeDMV	635	26	10609	991	7590	DMV - Baltimore.	Rap Snob/Publicist/Geek/Folk Hero/Contributor over at @ViperMagazine (thoughts are my own), #Snapplegang	2014-06-03 21:16:34	974241105712746497	2018-03-15 11:09:14	1	NEW #GrassRoutesPodcast Episode 41 | @BohanPhoenix talks Chinese culture in hip-hop, his new project, learning from https://t.co/eYSKB3CRFY	54121036	
974161246961287168	2018-03-15 05:51:54	0	Today I gave a Keynote Speech on The Regulation of FinTech in Australia for the School of Law at Chinese Culture Un https://t.co/Q2IHJRNKfn	885099471410929665	Grace Borsellino	GraceBorsellino	53	1	100	130	271			2017-07-12 11:32:13						
974086436096897024	2018-03-15 00:54:38	0	@SCMP_News Mad, that is a commercial decision. If HK artiste dont embrace Chinese culture, it is hard to get into the roles convincingly	2181603019	UNIVERSAL VALUE?CULTURE,RELIGION&HISTORY DIFFERENT	nk_low	156	13	31309	62	1418		No universal values, culture, history & religion are different!	2013-11-08 06:24:03						
975353640457326592	2018-03-18 12:50:03	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	162503826	Hoots  #fcuktheEU	Hoots202	1056	17	26344	1968	51032	Sarf London	#ForBrexitProExit - abhor Lefties, Libtards  and anyone anti . Blocked by @hackneyabbott #islamispoison #SAYNOTOCPO #BoycottVirgin	2010-07-03 21:47:33	975333608843079680	2018-03-18 11:30:27	30	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975341061928292353	2018-03-18 12:00:04	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	224369379	janie	prada03	335	1	12040	358	3972			2010-12-08 20:42:27	975333608843079680	2018-03-18 11:30:27	8	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975341296616398848	2018-03-18 12:01:00	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	605368619	Scooter1	scoote1972	3322	60	75937	3763	28213	Somewhere in Scotland.	Retweets do not always mean 'I Endorse'. #BanIslam #Arsenal #Brexit #Gay 80's music junkie. Loves UK 70s TV. Fancies Ben Shapiro. Ex-Labour Member. Oxon.	2012-06-11 12:14:42	975333608843079680	2018-03-18 11:30:27	10	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975344936760594434	2018-03-18 12:15:28	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	1550396965	charlie	charlie14130	150	27	14715	194	1540			2013-06-27 11:10:24	975333608843079680	2018-03-18 11:30:27	23	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975368169421500416	2018-03-18 13:47:47	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	957897798858440704	Jag	Jag18131400	213	1	3554	413	2282	London, England	Bot. Not a bot. You decide. Bot numbers good, da?  Cats rule humans. Jag and golf fan.	2018-01-29 08:46:46	975333608843079680	2018-03-18 11:30:27	40	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
974979781153390597	2018-03-17 12:04:28	0	RT @QL611:  I am so in love with the Valentino red!! PS: Red represents good luck and happiness in Chinese culture. One of the 3 wedding	4896101705	jon	doyouCmenao	2691	84	56491	3073	28156	New York, USA	No Lists	2016-02-10 21:20:34	974893059140861952	2018-03-17 06:19:52	1	 I am so in love with the Valentino red!! PS: Red represents good luck and happiness in Chinese culture. One of https://t.co/22sSOxZkqm	723999390948417536	
975069681768976384	2018-03-17 18:01:42	0	Because Gilgit is situated in the vicinity of the border with China Chinese culture has left its mark in the city.  #GilgitHeartOfPakistan	898122435635138560	Zaffi	HuzaifaEhsan07	3614	5	24892	4654	7291	Faisalabad	#WeBareBears   God Blessing  is a sister like @NidaMirza17 And God Again Blessed me with Bestie : @HaniyaMalic  @Querido_reina      #PTIVF / #HSKP	2017-08-17 10:00:49						
974891663184334848	2018-03-17 06:14:19	0	@sqiouyilu I still haven't quite forgiven the friend who recommended me FIREFLY with the notion Chinese culture was in it.	819183637631406081	Jeannette Ng 	jeannette_ng	3353	78	38697	1127	152781	North East, England	Novelist. Dabbler in: history, costume design, hair wizardry, sensitivity reads, #booknails. She/her. Repped by @jenniegoloboy Published by @angryrobotbooks	2017-01-11 14:06:13						
975678413624225792	2018-03-19 10:20:35	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	2374336803	James neilson	jneilson963	64	11	7209	17	4888			2014-03-01 23:45:47	975333608843079680	2018-03-18 11:30:27	286	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975707363188662273	2018-03-19 12:15:37	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	2898015838	Eastyorkstech	eastyorkstech	632	8	5724	853	7924	East Yorkshire	Ex Local Government sadly watching the decline of the UK. Biker and Naturist. Love the Isle of Man. UKIP member but all thoughts are my own.	2014-11-29 19:57:06	975333608843079680	2018-03-18 11:30:27	338	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975701175734624256	2018-03-19 11:51:02	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	2376128692	Di Jolliffe	DiJolliffe	57	1	1624	816	1785			2014-03-02 14:35:33	975333608843079680	2018-03-18 11:30:27	314	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975697652967968768	2018-03-19 11:37:02	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	300658946	Zipperman50	harrison569	1645	41	31128	1975	49240	Norwich Norfolk England	Realistic NCFC fan with a good knowledge of how football works. Honest & Genuine views. Member of the elusive #yellowarmy    Member also of Papworth ZipperClub.	2011-05-18 04:12:49	975333608843079680	2018-03-18 11:30:27	308	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975712236433035281	2018-03-19 12:34:59	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	806144538049970176	50 pinkies	50Pinkies	1237	2	18163	1269	33133	Pennsylvania, USA	Spiced Chai and covfefe. #MAGA  Married!! Pro life, 1A, 2A, NRA #VoteThemOut 2018 #RedNovember NO LISTS! Follow #Pennsylvania MAGA patriots.  Turn PA Red 2018.	2016-12-06 14:33:30	975333608843079680	2018-03-18 11:30:27	353	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975720209867853825	2018-03-19 13:06:40	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	810543218	ongarhammer	MehlmanMel	431	0	6997	427	8211			2012-09-08 09:09:06	975333608843079680	2018-03-18 11:30:27	371	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975769245421367299	2018-03-19 16:21:31	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	1323257347	mike chapman	Mikechap1mike	180	2	3804	524	3649			2013-04-02 20:47:53	975333608843079680	2018-03-18 11:30:27	439	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975622679578411008	2018-03-19 06:39:07	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	67276918	Russell Proctor	rpro59	217	0	7939	296	9632	Lincs	Production middle management by day, favouring adventures in the written word, imagination and alcohol at night. Bon vivant!	2009-08-20 09:56:59	975333608843079680	2018-03-18 11:30:27	182	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975657610174255104	2018-03-19 08:57:55	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	570240686	Graham	skelf73	1103	7	13818	1492	10303	Glasgow	Love life. Love my son. Love Rangers. RELEASE THE KRAKEN.   Anythin else is a bonus. Fuck the SFA	2012-05-03 19:54:19	975333608843079680	2018-03-18 11:30:27	255	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975633001475342336	2018-03-19 07:20:08	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	746782494108844036	Kev of 17.4 m patriots	ihaveinmyhand	1621	11	35013	1080	26521	England, United Kingdom	Voted against the 2nd Nazi superstate we are leaving Hate PC crap and i will not bow to any of it.	2016-06-25 19:09:56	975333608843079680	2018-03-18 11:30:27	206	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975666648265953280	2018-03-19 09:33:50	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	1048300700	Infamy, Infamy	coolredmac	881	23	87778	300	105532	England, United Kingdom	All men are Cremated equal.	2012-12-30 16:39:13	975333608843079680	2018-03-18 11:30:27	266	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975664794664611841	2018-03-19 09:26:28	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	275747416	Jan. S. B.	Jan_S_B_459	3309	510	241861	3953	151445	Engand	female, married with 3 daughters. Retweets are not always endorsements. Do not add me to lists or you will be blocked	2011-04-01 22:41:42	975333608843079680	2018-03-18 11:30:27	263	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975755769185521664	2018-03-19 15:27:58	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	434543509	Sadie Dempsey	SadieDempsey1	1313	53	39584	1408	10490	Scot in Manchester, Britain	I am the voice of the voiceless  Through me the dumb shall speak  Till the deaf world`s ear  Be made to hear  The wrongs of the wordless weak  Ella W Wilcox	2011-12-12 00:37:04	975333608843079680	2018-03-18 11:30:27	423	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975682717319946240	2018-03-19 10:37:41	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	2513298324	Gaz	gazclaude	16	0	672	88	48	Ilford, London	A Father to my beautiful girl , boyfriend to my beautiful mrs . ManUnited super fan . Pro Builder. , ! Ohh and I live in east london.	2014-05-21 18:24:36	975333608843079680	2018-03-18 11:30:27	293	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975623044700946434	2018-03-19 06:40:34	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	4288567272	TRUESUSIEQ	TrueSusieQ	981	5	16969	3204	7198	Far From Home-Far To Roam USA	Independent=INTJ.  Family came to USA Legally, Ellis Island June 1948. Both street& book smart. Evaluates everything! Worships no human, but only MAKER.	2015-11-19 10:03:58	975333608843079680	2018-03-18 11:30:27	185	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
975703298501115905	2018-03-19 11:59:28	0	RT @BritainStand: Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has Mexica	757653781	Clown Of Excuses	capitalgooner	3707	26	29797	804	949	London, England	AFC supporter Expecting more excuses and embarrassing defeats under Wenger Our club has become a circus under the current set up Change long overdue	2012-08-14 18:32:03	975333608843079680	2018-03-18 11:30:27	323	Multiculturalism will be the death of Britain.   Russia has Russian culture, China has Chinese culture, Mexico has https://t.co/22OqZjbPYU	960133816353525760	
974966909073612801	2018-03-17 11:13:19	0	IT Manager Enjoys Shen Yuns Traditional Chinese Culture https://t.co/7kgLgXgPTa via @epochtimes	575459758	Aifang	ahe999	5420	25	94922	6165	168	USA      EpochTimes.com	Love God, Heaven and Earth. Live life according to traditional beliefs. Eager to share my soul with you. The long-awaited hope binds us all together on Earth.	2012-05-09 15:42:53						
975104502868140032	2018-03-17 20:20:04	0	In the Chinese culture, there's a rabbit god who manages the love and sex between homosexuals named men. Tu Er Shen.	1460380291	Vemshnub	Vemshnub	7626	172	1223681	54	0		Proud owner of the @Vemshnub twitter account, tweeting since May 2013. FLAT EARTHER !!! The globe is actually flat + stationary - Nasa is lying 	2013-05-26 18:43:16						
974284096728952838	2018-03-15 14:00:04	0	China town points out the historical Chinese culture which is located within the central region of Singapore. https://t.co/kF467SvcYn	940298184810786816	Travelmate	Travelmatevlog	2	0	63	44	0			2017-12-11 19:12:11						
