id	created_at	retweet_count	text	user_id	user_name	user_screen_name	user_followers_count	user_listed_count	user_statuses_count	user_friends_count	user_favourites_count	user_location	user_desc	user_created_at	retweeted_status_id	retweeted_status_created_at	retweeted_status_retweet_count	retweeted_status_text	retweeted_status_user_id
1046735589758906368	2018-10-01 12:16:26	0	RT @chinadaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	913645617758429184	Gozie Chukwu	gozie_chukwu	352	1	49777	25	775			2017-09-29 06:04:24	1046640857137451008	2018-10-01 06:00:00	25	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/aTMtIKSKlD	87775422	
1046754792113037312	2018-10-01 13:32:44	0	Kinny &amp; I had a blast presenting at @intlpodcastday. It was so much fun talking about #chinese #culture &amp; growing u https://t.co/wn0G6CxVkM	1473581701	Jules Hannaford @hongkongconfidential	juleshannaford	2161	25	2647	3771	2577	Hong Kong	Aussie teacher, author 'Fool Me Twice' & podcaster: Hong Kong Confidential podcast: live in Hong Kong https://www.auscastnetwork.com/home/hong-kong-confidential	2013-06-01 02:00:11						
1046757811240275968	2018-10-01 13:44:44	0	RT @chinadaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	975833062591418369	Julio Bergamaschi	Fliabergamaschi	56	0	2096	806	2557			2018-03-19 20:35:07	1046640857137451008	2018-10-01 06:00:00	41	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/aTMtIKSKlD	87775422	
1046685774383591424	2018-10-01 08:58:29	0	RT @chinadaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	1046683000874897408	Akda Imre	AkdagImre	0	0	7	16	2			2018-10-01 08:47:28	1046640857137451008	2018-10-01 06:00:00	8	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/aTMtIKSKlD	87775422	
1046644053205381120	2018-10-01 06:12:42	0	RT @chinadaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	68258145	Denis Farley	pourinrain	521	20	1873	1658	259	Los Angeles, CA	The Arts	2009-08-23 22:53:02	1046640857137451008	2018-10-01 06:00:00	5	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/aTMtIKSKlD	87775422	
1046702261450113024	2018-10-01 10:04:00	0	@RoslynWells @XHNews First no killing cat festival, and 2nd Yulin dog is not a Chinese culture but only a small cit https://t.co/GkVEpisrLL	1027079859594391552	Arvin	Arvin72763472	1	0	3	26	14			2018-08-08 06:31:35						
1046714169528127488	2018-10-01 10:51:19	0	RT @chinadaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	1046711895728771072	Prl anli	l_sanli	0	0	4	9	5			2018-10-01 10:42:17	1046640857137451008	2018-10-01 06:00:00	8	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/aTMtIKSKlD	87775422	
1046753348790231040	2018-10-01 13:27:00	0	RT @chinadaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	1031126856932753408	Hot PuffPuff Lover	Aminudamilola1	483	0	766	446	4580	Lagos, Nigeria	Chilling___________________happy Girl Young MA/Burna boy lover 	2018-08-19 10:32:54	1046640857137451008	2018-10-01 06:00:00	37	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/aTMtIKSKlD	87775422	
1047353222158045184	2018-10-03 05:10:41	0	RT @ChinaDaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	777899891007885312	Elshad fr Azerbaijan	Dasle1975	433	18	156923	110	80617	Azerbaijan,Mingechevir	Azrbaijan.     , high school economic and management	2016-09-19 15:59:21	1047320337329807360	2018-10-03 03:00:01	11	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/ZO6lGsi34g	87775422	
1047192978790535168	2018-10-02 18:33:56	0	RT @EconomistEvents: Competitiveness drives innovation - which lowers the price, @kaifulee of @sinovationvc on the Chinese culture and wh	746113681	 	minimarple	1658	2	23845	1442	56485	United States	   .   ,    .   .    .  ,       !      . #_	2012-08-08 23:08:02	1047122449119219712	2018-10-02 13:53:41	3	Competitiveness drives innovation - which lowers the price, @kaifulee of @sinovationvc on the Chinese culture and https://t.co/KXZztp4hsC	46575796	
1049298275902189568	2018-10-08 13:59:38	0	RT @ATPWorldTour: Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in Shang	4272679273		kanai0625	303	5	5233	635	27738	 	&(@tmt42srd) 53 YS	2015-11-17 23:18:29	1049265396199481345	2018-10-08 11:48:59	61	Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in https://t.co/X3uK0ZKYoz	19980499	
1049612203576324102	2018-10-09 10:47:04	0	RT @ShaadiOrgPk: Its time to have a crazy, fun night out. Along with getting a taste of the Chinese culture at #PakistanChinaLanternFestiv	1037682164765220870	Waqar Ahmed	WaqarAh75221269	0	0	56	2	87	Karachi, Pakistan		2018-09-06 12:41:22	1049595383796719616	2018-10-09 09:40:14	8	Its time to have a crazy, fun night out. Along with getting a taste of the Chinese culture at https://t.co/pSXO1hD1Kg	2544020767	
1049633820616654848	2018-10-09 12:12:58	0	RT @ShaadiOrgPk: Its time to have a crazy, fun night out. Along with getting a taste of the Chinese culture at #PakistanChinaLanternFestiv	1040187573564567552	Komal Ali	KomalAl99997879	0	0	25	2	31			2018-09-13 10:36:58	1049595383796719616	2018-10-09 09:40:14	19	Its time to have a crazy, fun night out. Along with getting a taste of the Chinese culture at https://t.co/pSXO1hD1Kg	2544020767	
1047941162827481088	2018-10-04 20:06:57	0	RT @mastercheftang: The Eight Master Cuisines of Chinese Culture. Educate yourself and learn them. Szechuan, Shandong, Fujian, Cantonese, Z	994025914752225280	Master Chef Tang	mastercheftang	1369	2	79	3973	305	New York, NY	I'm the head chef and owner of luxury dining Hwa Yuan Szechuan Chinese restaurant in NYC. These are my raw thoughts. #masterchef  42 E. Broadway, NY 10002	2018-05-09 01:27:00	1047862354824896512	2018-10-04 14:53:48	6	The Eight Master Cuisines of Chinese Culture. Educate yourself and learn them. Szechuan, Shandong, Fujian, Cantones https://t.co/2EXHD7zwp8	994025914752225280	
1048139268131102720	2018-10-05 09:14:09	0	How does the Chinese culture not eat butter or cheese? Shook	3031151248	emma dewdney	emmadewdney_	139	0	836	206	2101	Brentwood, England	Essex/Cov   snapchat: emma-dewdney	2015-02-11 19:48:49						
1048092568502689792	2018-10-05 06:08:35	0	#liondance   in Chinese #culture is normally performed during #chinesenewyear which is the start of the tradition https://t.co/xCsBMaSs8C	699157378009165826	fea.l.ture-d	fealture_d	37	7	462	32	11		An independent zine, seeks to share the common love on food, language and culture. Join us and share yours too!     fealture.d@gmail.com	2016-02-15 09:04:43						
1049416999724621824	2018-10-08 21:51:24	0	RT @ATPWorldTour: Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in Shang	45302150	Christine Anne	DennaRose	341	12	8487	198	11876	South West of England.	Like: Good books. Good music. Good conversation & good friends. Love #My family #Walking my dogs & #Tennis - watching not playing!	2009-06-07 07:23:07	1049265396199481345	2018-10-08 11:48:59	97	Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in https://t.co/X3uK0ZKYoz	19980499	
1049269452527697920	2018-10-08 12:05:06	0	RT @jamalstalker: Apart from language barrier , chinese culture is diverse and beautiful~ https://t.co/nx9PwfbXLS	3313530277	Jamal Khan	jamalstalker	891	2	16968	412	24544	Pakistan	Football lover, Arsenal Fan forever @Team_Maniacs,Proud Nustian, Assassin's Creed	2015-08-12 15:29:24	1049269186055172096	2018-10-08 12:04:03	1	Apart from language barrier , chinese culture is diverse and beautiful~ https://t.co/nx9PwfbXLS	3313530277	
1049268488206831616	2018-10-08 12:01:16	0	RT @ATPWorldTour: Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in Shang	1453872128	Martina_	MartinaMartux	294	8	13763	294	32734	Italy	Tennis addicted  Roger Federer  Sascha Zverev  	2013-05-24 10:41:44	1049265396199481345	2018-10-08 11:48:59	11	Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in https://t.co/X3uK0ZKYoz	19980499	
1049270459936792576	2018-10-08 12:09:06	0	RT @ATPWorldTour: Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in Shang	44590466	Wesley Lee	iii751	239	1	8799	1019	9034	Taiwan	Taipei |  |  |  | MLB | 	2009-06-04 10:47:29	1049265396199481345	2018-10-08 11:48:59	22	Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in https://t.co/X3uK0ZKYoz	19980499	
1047784509876264960	2018-10-04 09:44:28	0	RT @ChinaDaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	17060476	Wangwowuwo()	Wangwowuwo	1877	6	31064	4894	30760	Kuala Lumpur, Malaysia  	(The Great Learning)	2008-10-30 05:09:56	1047697821519007744	2018-10-04 04:00:00	25	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/42WEeP3Ns7	87775422	
1047783184178401281	2018-10-04 09:39:12	0	RT @ChinaDaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	704341174073618436	  suda	SaLeehMuhammed1	6096	218	452271	736	171555	Adamawa, Nigeria	Official Twitter Account Of SLeeh Muhmmed SLeeh Damare http://Unfollowerstats.com  http://Top5followers.com  No DM #Sauda For Life   	2016-02-29 16:23:16	1047697821519007744	2018-10-04 04:00:00	24	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/42WEeP3Ns7	87775422	
1049268685200871425	2018-10-08 12:02:03	0	RT @ATPWorldTour: Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in Shang	294214963	Lara Charleen	larastiegler	498	11	8316	358	12638	Germany	20  Tennis ~ TC71Netphen #teamzverev IT'S JUST ME MYSELF AND IRON!	2011-05-06 18:47:37	1049265396199481345	2018-10-08 11:48:59	12	Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in https://t.co/X3uK0ZKYoz	19980499	
1049265396199481345	2018-10-08 11:48:59	0	Marin's lantern is already falling off.   @cilic_marin and Sascha Zverev out experiencing the Chinese culture in https://t.co/X3uK0ZKYoz	19980499	ATP World Tour	ATPWorldTour	1453290	9589	29708	502	9025	64 tournaments in 31 countries	#ATP is the governing body of the men's professional tennis circuits -  @ATPWorldTour, @ATPChallenger Tour and @ATPChampions Tour.  Spanish: @atpworldtour_es	2009-02-03 16:15:56						
1047822341332488194	2018-10-04 12:14:48	0	N ho  Not in Beijing for a week, but still a few hours to observe the Chinese culture (and read this book). Get https://t.co/eu4cerIcW6	35964793	Marie Eve Gosemick	megosemick	1159	67	1815	1151	1015	Montral	YUL-PEK-SYD until Oct 30  Founder and Brand Storyteller at Narractive. A bit of a business ballerina totally into travel and change leadership.	2009-04-28 02:53:03						
1047715098280808449	2018-10-04 05:08:39	0	RT @btsarmyinaamino: @BTS_twt CHI: Ch'i orqi() in traditionalChinese cultureis believed to be avital forceforming part of any living	1032833508732035072	La Seora Esperanza. 	minran23	6	0	1123	125	1190	En las Nalgas de JiMin 	BTSxARMY.  Jung HoSeok is my precious Hope.  Min YoonGi is my example of a person.  YoonMin is my life.  Omegaverse, Wattpad, Yaoi.  LGBT PY 	2018-08-24 03:34:32	1047712131745906688	2018-10-04 04:56:52	6	@BTS_twt CHI: Ch'i orqi() in traditionalChinese cultureis believed to be avital forceforming part of any liv https://t.co/At657HlQvM	828351816593141761	
1047509363022340097	2018-10-03 15:31:08	0	RT @asanet_han: Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation's cultur	2964861784		SlimaniKheira	991	54	79369	780	62835		AMOUR ET PAIX POUR TOUS                                      FREE TARIK RAMADAN	2015-01-06 19:46:26	1047435954997350400	2018-10-03 10:39:26	6	Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation' https://t.co/mtsEIS1cgO	1046827491724288000	
1047737248798539777	2018-10-04 06:36:40	0	RT @btsarmyinaamino: @BTS_twt CHI: Ch'i orqi() in traditionalChinese cultureis believed to be avital forceforming part of any living	1046361748750577664	Trivia Love is what I listen these days	Hereforbts6	10	0	901	52	212	Indonesia	Account for anything related to bts. 30 something ARMY. 	2018-09-30 11:30:56	1047712131745906688	2018-10-04 04:56:52	15	@BTS_twt CHI: Ch'i orqi() in traditionalChinese cultureis believed to be avital forceforming part of any liv https://t.co/At657HlQvM	828351816593141761	
1047595770311073792	2018-10-03 21:14:29	0	RT @asanet_han: Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation's cultur	57747779	a_lad_in_space	aladinspace	150	4	3067	534	3274	France	Survivor.May all the aspects of the precious spirit of Awakening that are not born, born in us! May those who are born without deteriorate, grow more and more !	2009-07-17 20:27:30	1047435954997350400	2018-10-03 10:39:26	10	Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation' https://t.co/mtsEIS1cgO	1046827491724288000	
1047810606672146434	2018-10-04 11:28:10	0	[Trivia] Like the rest of her team, Tenten's character seems to draw inspiration from Chinese culture.	1313150640	 1010	Tenten_NIRP	92	2	95911	23	27		{ [V] #RP @NarutoIndo_RP }  9March #TeamGuy #NIRPFamily	2013-03-29 09:14:57						
1049848354362904576	2018-10-10 02:25:27	0	@crystalvisits or anyone else: what's the iconic representation of hospitality in Chinese culture? Equivalent to br https://t.co/rFRQInzgAc	372670497	Marie Brennan	swan_tower	2632	142	10580	157	200	Bay Area, California	Author of the Memoirs of Lady Trent, Lies and Prophecy, and the Onyx Court series of historical fantasy novels. Patreon at https://www.patreon.com/swan_tower .	2011-09-13 06:04:50						
1048722918501437441	2018-10-06 23:53:22	0	@XHNews What we dont know about chinese culture?! Let me guess! You kill uygur turks and assimilate the ones you still havent killed?!	1028694129033850881	Ayem Yalniz	Ayem69745029	15	0	835	213	186			2018-08-12 17:26:07						
1048749363160215552	2018-10-07 01:38:27	0	It wasn't just the Emperor. Traditional Chinese culture allowed men to have multiple wives if they could afford the https://t.co/cVIkltLe8J	32722313	Diana Huang 	DiHuang	492	112	142977	257	807	Los Angeles	Artist, Art Teacher, Activist & Professional Daydreamer. Always on the hunt for awesome!	2009-04-18 01:48:27						
1047697821519007744	2018-10-04 04:00:00	0	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/42WEeP3Ns7	87775422	China Daily	ChinaDaily	2689809	4869	78139	448	159	New York City	Inspiring constructive dialogue between China and the US. Join the conversation!	2009-11-05 20:30:10						
1047718231258095616	2018-10-04 05:21:06	0	Chinese students are likely the only exposure to Chinese culture that many Americans have, and they can help shape https://t.co/nMPxt98aw5	15099706	IvanZhai	ivanzhai	9833	254	64958	1825	3103	Hong Kong/Canton	 -- 	2008-06-12 18:50:45						
1047813949549400065	2018-10-04 11:41:27	0	RT @ChinaDaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	969040309	Carlos Alejandro	alexmosquera50	267	2	55735	74	50443	Quito, Ecuador		2012-11-25 00:02:21	1047697821519007744	2018-10-04 04:00:00	40	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/42WEeP3Ns7	87775422	
1047714171201105920	2018-10-04 05:04:58	0	RT @btsarmyinaamino: @BTS_twt CHI: Ch'i orqi() in traditionalChinese cultureis believed to be avital forceforming part of any living	465348026	leiys	LeiysPark	104	0	5111	65	100		You Never Walk Alone. ARMY *Adorable Representative M.C for Youth* RM|JIN|SUGA|JHOPE|JIMIN|V|JUNGKOOK #BTS ()	2012-01-16 07:39:41	1047712131745906688	2018-10-04 04:56:52	4	@BTS_twt CHI: Ch'i orqi() in traditionalChinese cultureis believed to be avital forceforming part of any liv https://t.co/At657HlQvM	828351816593141761	
1047723466638614529	2018-10-04 05:41:54	0	RT @ChinaDaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	1368100356	Emilie	paintsandsings	1575	586	154452	67	17475		Loves family, friends, art, music,politics,humour,reading, old movies, cycling ,the #ABC and #SBS . Life never ceases to amaze.	2013-04-20 22:16:47	1047697821519007744	2018-10-04 04:00:00	5	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/42WEeP3Ns7	87775422	
1047764520243003392	2018-10-04 08:25:02	0	RT @ChinaDaily: #ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem about autumn	1012235086153109504	Jorge Wazzy Hemans	JorgeWazzy	330	0	6494	230	34494	East legon Accra	Die hard Chelsea Fan l will do anything for love Die hard of king promise	2018-06-28 07:23:45	1047697821519007744	2018-10-04 04:00:00	14	#ChineseWisdom Autumn in Chinese culture often elicits feelings of sorrow and mourning. Read this Chinese poem abou https://t.co/42WEeP3Ns7	87775422	
1048913452226564097	2018-10-07 12:30:29	0	In #Chinese culture, putting food on your friend's plate shows closeness and care.  But what does stealing crispy https://t.co/zTVyW6L5vf	2301197905	Riverbank Norwich	RiverbankBuffet	644	7	1381	400	2434	Riverside Leisure Park Norwich	Norwich's Best Chinese Buffet & remember; it's all you can eat for one fixed price!	2014-01-20 10:53:52						
1048803947366907905	2018-10-07 05:15:21	0	@qIVu8Sz3dl5gWko I know, im familiar with the 12 chinese zodiacs, here in Indonesia, Chinese culture influence is a https://t.co/ems0t7glh9	762324247947587584	(commission full)	malixiaojie	279	2	6914	202	2016		ENG/ID/broken  I love drawing and silver haired anime bois  status: comm closed but feel free to dm me for questions!	2016-08-07 16:27:18						
1048076479513485313	2018-10-05 05:04:39	0	RT @asanet_han: Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation's cultur	4866891479	Sonam Drolkar(Tibet)	SDrolkar	228	4	7535	1352	4129	Tibet/Catalunya	There is no happiness for people at the expense of other people	2016-01-31 17:08:18	1047435954997350400	2018-10-03 10:39:26	19	Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation' https://t.co/mtsEIS1cgO	1046827491724288000	
1048179918696337409	2018-10-05 11:55:41	0	Experience the mystical tea that inspires Chinese culture  Served by the glass, ice cold and garnished with rosem https://t.co/hljDxrcO0N	841333693268541441	NOVELTEA Drinks	NOVELTEAdrinks	2100	9	1130	1699	1057		A premium alcoholic tea blend inspired by globetrotting travels.  Check our journey at  http://www.instagram.com/novelteadrinks/	2017-03-13 17:02:38						
1047645165790224384	2018-10-04 00:30:46	0	@historysandoval So amazing! We had awesome docents who taught them so much about Buddhism and Chinese culture!!! H https://t.co/3fPbb67ueO	2871290420	Mrs. Byars 	mrsbyarshistory	1567	57	8375	1485	14873	California, USA	AP World & World History Teacher @ #ERHStweets. Level 2 #GoogleCE  #TechGrit Master. 1 of the #EdTechFangirls Proud to work for #CNUSDFutureReady 	2014-10-22 16:08:59						
1047649671265615872	2018-10-04 00:48:40	0	RT @asanet_han: Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation's cultur	2888758508	Voice of Uyghurs	VoiceUyghur	10649	114	16345	6725	3036	East Turkistan	#Uyghur's are Turkish speaking ethnic nation in East Turkistan https://mobile.twitter.com/search?q=from%3A%40voiceuyghur%20-filter%3Amentions&src=typd	2014-11-03 16:30:29	1047435954997350400	2018-10-03 10:39:26	12	Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation' https://t.co/mtsEIS1cgO	1046827491724288000	
1048254796426371073	2018-10-05 16:53:13	0	RT @mastercheftang: The Eight Master Cuisines of Chinese Culture. Educate yourself and learn them. Szechuan, Shandong, Fujian, Cantonese, Z	994025914752225280	Master Chef Tang	mastercheftang	1394	2	79	3971	305	New York, NY	I'm the head chef and owner of luxury dining Hwa Yuan Szechuan Chinese restaurant in NYC. These are my raw thoughts. #masterchef  42 E. Broadway, NY 10002	2018-05-09 01:27:00	1047862354824896512	2018-10-04 14:53:48	8	The Eight Master Cuisines of Chinese Culture. Educate yourself and learn them. Szechuan, Shandong, Fujian, Cantones https://t.co/2EXHD7zwp8	994025914752225280	
1047500936787230722	2018-10-03 14:57:39	0	RT @asanet_han: Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation's cultur	1025140698255970304	Freetheuyghurs	Freedomforuygh1	9	0	49	20	179		All I want is freedom	2018-08-02 22:06:03	1047435954997350400	2018-10-03 10:39:26	5	Uyghur and Tibet people have assimilated into the so called Han-Chinese culture.  Please stop destroy other nation' https://t.co/mtsEIS1cgO	1046827491724288000	
1048567934342246400	2018-10-06 13:37:31	0	RT @sassquill: still thinkin abt how well ep15 illustrates the chinese culture of inner and outer social circles &amp; that despite all the pai	758778614	 @ hualian has my 	mikocchiii	66	0	12386	167	1402	miko  20  she/her	i love mxtx, clamp, hxh and matou sakura. if you havent watched hxh you should || PRIV @_sakurabeam	2012-08-15 07:04:08	1048565340077260800	2018-10-06 13:27:13	2	still thinkin abt how well ep15 illustrates the chinese culture of inner and outer social circles &amp; that despite al https://t.co/mEJuoGR7Oi	903788239	
1049955276512735234	2018-10-10 09:30:19	0	IM SCREAMINF THE ART TEACHER TOLD THIS GIRL TO USE HER chinese culture IN HER ART WHEN THE GIRL IS A WHOLE MALASIAN	866707998462410752	Meja|| nsd 	138tech	275	18	18378	409	30152		this what GOOD PUSSY sounds like! [dislocates and relocates my shoulder to the beat of regular by NCT 127]	2017-05-22 17:31:04						
1049818100974149632	2018-10-10 00:25:14	0	88 is double happiness in Chinese culture. So that meeting was bound to be fun haha.	828840212558147584	Ryan Reyes	FJRyanReyes	121	2	2233	282	207	Winnipeg, Manitoba	Providing game day coverage of the Winnipeg Jets for the @FJHockeyCorner of the @FilipinoJournal.	2017-02-07 05:38:00						
