id	created_at	retweet_count	text	user_id	user_name	user_screen_name	user_followers_count	user_listed_count	user_statuses_count	user_friends_count	user_favourites_count	user_location	user_desc	user_created_at	retweeted_status_id	retweeted_status_created_at	retweeted_status_retweet_count	retweeted_status_text	retweeted_status_user_id
1104212645400342528	2019-03-09 02:49:44	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	970524170105716736	Emma Doherty	Yarravilleemma	76	0	3305	93	22638	Yarraville, Melbourne	I wonder if Ill ever Tweet a Tweet?	2018-03-05 04:59:28	1104106551151779840	2019-03-08 19:48:09	474	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104208829133344768	2019-03-09 02:34:34	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	802722284289064960	Deplorable Unum	deplorable_unum	349	2	20329	155	100503		Truth	2016-11-27 03:54:41	1104106551151779840	2019-03-08 19:48:09	469	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104120236641525761	2019-03-08 20:42:32	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1096598152306704384	Shari	shari_renee7	244	0	1840	258	1396		Married to and have great respect for my husband who served as a Naval and Marine Medic, cherish my children, on the qui vive, idiosyncratic, ethereal.	2019-02-16 02:32:28	1104106551151779840	2019-03-08 19:48:09	184	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104108949559742467	2019-03-08 19:57:41	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	2244734521	Dejan Gajic 	25cmSimpleton	270	5	62884	3752	21686		Giveaway enthusiast, likes PC games, sports, working on programming career. #vIRLRaffles	2013-12-14 00:32:55	1104106551151779840	2019-03-08 19:48:09	62	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104109931202899969	2019-03-08 20:01:35	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	755154056176340992	Rukidinme2154	RUKidinme2154	92	0	6862	111	3550	Ottawa, Ontario	common sense conservative, news junkie, don't waste my time with virtue signalling, very stable genius, Steve in Ottawa.	2016-07-18 21:35:32	1104106551151779840	2019-03-08 19:48:09	81	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104116327361531905	2019-03-08 20:27:00	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	971970133924102144	Freecanuck	Freecanuck1	3364	4	42158	4508	31562	Toronto, Ontario	***Trigger Warning***Looking for others that want to make the White North GREAT again. For Freedom - For Liberty - For Country.	2018-03-09 04:45:13	1104106551151779840	2019-03-08 19:48:09	152	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104142647004934144	2019-03-08 22:11:35	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1090098689027305472	hammer	hammer09878230	28	0	782	33	4932			2019-01-29 04:05:55	1104106551151779840	2019-03-08 19:48:09	299	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104143137709219842	2019-03-08 22:13:32	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1027378392642056192	Tom	FIRSTAMENDMEN14	220	0	2781	699	14415	New Jersey, USA		2018-08-09 02:17:51	1104106551151779840	2019-03-08 19:48:09	305	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104125135584399360	2019-03-08 21:02:00	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	957343018855649281	Geoffrey	4evaGreg	95	1	582	354	6355		advocate for the amazing white race	2018-01-27 20:02:17	1104106551151779840	2019-03-08 19:48:09	216	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104125265972809729	2019-03-08 21:02:31	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	869954067690250240	Michael Templeton	them4dgod	1039	1	11061	1395	13464	R'lyeh	https://www.gofundme.com/3y6ywp-laptop-fundraiser&rcid=r01-153887182004-106106cea08043f3&pc=ot_co_campmgmt_w wannabe video game youtuber, just needs laptop.	2017-05-31 16:29:47	1104106551151779840	2019-03-08 19:48:09	217	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104124338859659274	2019-03-08 20:58:50	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	539328946	Vipersan 	vipersan	1289	14	42738	1003	36349	Texas, USA	Problem solver, Believer in logic & reason ,USAF Veteran, Anti-globalization, Anti EU/UN |BAN_ISLAM| USA 1st, Pro Free Association, End mass Immigration	2012-03-28 19:45:17	1104106551151779840	2019-03-08 19:48:09	214	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104118802348994561	2019-03-08 20:36:50	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	3427312972	Larrdak	larrdak	59	1	1865	198	37250		Noot noot.	2015-08-17 03:16:02	1104106551151779840	2019-03-08 19:48:09	168	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104120056437456896	2019-03-08 20:41:49	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	925337047564537858	Nadine	Nadine02177105	1398	9	92248	463	76394			2017-10-31 12:21:58	1104106551151779840	2019-03-08 19:48:09	182	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104112326205071360	2019-03-08 20:11:06	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	823211472540999680	April Wertz	april_wertz	2229	4	18445	2873	37329		God and family first. Constitutional conservative. Trump supporter, 2A, MAGA, love my country.	2017-01-22 16:51:24	1104106551151779840	2019-03-08 19:48:09	108	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104113152621309953	2019-03-08 20:14:23	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1949525202	HanSolo	HanSoloJFG	78	0	4239	79	43649			2013-10-09 15:56:26	1104106551151779840	2019-03-08 19:48:09	123	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104153464123338754	2019-03-08 22:54:34	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	4019286209	Alex Herman	HernaneAlex	529	6	40459	1281	26574			2015-10-22 20:23:39	1104106551151779840	2019-03-08 19:48:09	334	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104166193915551745	2019-03-08 23:45:09	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1922842506	Aitor	AitorUSEU	115	1	2046	208	18115	Los Angeles	Independent thinker,	2013-10-01 09:30:30	1104106551151779840	2019-03-08 19:48:09	378	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104161437449105408	2019-03-08 23:26:15	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	2335430690	mUndo	m_UN_do	52	2	3013	168	6230		....	2014-02-09 17:32:49	1104106551151779840	2019-03-08 19:48:09	361	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104137978316754945	2019-03-08 21:53:02	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	2913923425	irredeemable  farmer	antisophistry	1478	37	39889	1037	29771	The Blue Mountains, Ontario	Educator, Farmer, Beekeeper, Mother, ProLife,Anti Lies, Pro transparency, Anti Fake News,Anti Democrats,Pro life,Pro Men	2014-11-29 16:02:12	1104106551151779840	2019-03-08 19:48:09	286	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104161999573975042	2019-03-08 23:28:29	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	618385760	13/50 	Infidel_Andy	158	8	5881	203	7367		Peace was never an option. #WhiteAmericaFirst	2012-06-25 19:55:01	1104106551151779840	2019-03-08 19:48:09	366	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104181926712221696	2019-03-09 00:47:40	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	343579122	I Am Bandit 	OneEyedBandit86	480	26	16670	1910	13027	Wisdom, Justice, Moderation 	I Am Bandit.I live in Georgia. Braves and Dawgs fan 4Life. If you want to know more, feel free to ask. #GoBraves #GoDawgs #GoFalcons #GoPackers #GoHawks.	2011-07-27 19:46:07	1104106551151779840	2019-03-08 19:48:09	422	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104172699176366081	2019-03-09 00:11:00	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1099456925626978304	Bob Garnham	bobsgt24	106	0	1308	244	1261		Happily married, affable curmudgeon. Proud Briton. Dislike LibLabCon and loathe Islamofacists and rabid lefties. Follow Chelsea FC. Pro Israel & Kurdistan.	2019-02-23 23:52:12	1104106551151779840	2019-03-08 19:48:09	397	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104133587056640000	2019-03-08 21:35:35	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	2369413732	Floki	EuwanB	56	0	12363	1054	28011			2014-02-27 17:42:07	1104106551151779840	2019-03-08 19:48:09	268	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104258699319799808	2019-03-09 05:52:44	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	253309803	Jenny Nugg	treezmo	253	16	16215	175	7996	Present	God's Creation, therefore I Am a creator. 	2011-02-17 00:09:37	1104106551151779840	2019-03-08 19:48:09	547	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104155925785522177	2019-03-08 23:04:21	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	897947209903161344	Bang bang	Bangbang097	168	1	801	391	1052	New Zealand	MNZGA	2017-08-16 22:24:32	1104106551151779840	2019-03-08 19:48:09	342	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104138997885030400	2019-03-08 21:57:05	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	48506034		koprotkin	3138	73	54427	1384	50464		Anticommunist, antileftist, antianarchist, antiislamist in two words anti-idiot. Zero tolerance for idiots, if you are one please don't waste my time.	2009-06-18 21:58:48	1104106551151779840	2019-03-08 19:48:09	291	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104139744164818944	2019-03-08 22:00:03	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	4335525913	Jackoff Josh	JackoffJosh711	8453	116	35265	9423	70479	Spokane, WA	24hrs/day my mind spews thoughts out. If thinking were compared to masturbation and my thoughts were the ejaculate, then this is the tissue I keep at my bedside	2015-11-23 15:59:37	1104106551151779840	2019-03-08 19:48:09	293	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104127274855686144	2019-03-08 21:10:30	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1247061284	anna nanna	realjgill	1156	0	179183	337	149358			2013-03-06 20:41:18	1104106551151779840	2019-03-08 19:48:09	236	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104125349497982977	2019-03-08 21:02:51	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	2295387722	Darren	SILKYSCLAN	751	11	21146	1597	11376	Sunshine Coast,QLD,Australia	Beer connoisseur , chilli farmer , aikidoist .Dont rush through life ,savour every moment . It's time to call a spade a spade no more PC BULLSHIT #manoffewwords	2014-01-17 03:15:48	1104106551151779840	2019-03-08 19:48:09	218	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104245327958364160	2019-03-09 04:59:36	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	226070187	Magalactus	Magalactus	3369	153	149925	1443	179425	Universe	Hispanic eater of worlds, except those infected by liberal parasites. Veteran of Earth wars.	2010-12-13 06:51:57	1104106551151779840	2019-03-08 19:48:09	530	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104082697608028162	2019-03-08 18:13:22	0	@RichardHeartWin In Chinese culture, gold symbolizes prosperity, and red symbolizes good luck which is why those co https://t.co/FxbvcMBkNF	17010639	Peter Huemer	huemer	67	0	229	139	4	iPhone: 39.330677,-120.186447	Seeking...	2008-10-28 00:18:19						
1104240210857115650	2019-03-09 04:39:16	0	RT @XinhuaTravel: Follow us and discover the traditional Chinese culture!	936028620744810497	Olivier Berveley	OBerveley	1523	0	2485	3303	2238			2017-11-30 00:26:28	1102448532454170625	2019-03-04 05:59:47	38	Follow us and discover the traditional Chinese culture!	1098870327017271296	
1104108480057602048	2019-03-08 19:55:49	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	126927138	Kevin Murphy	KevinMurphy77	389	2	4486	1884	1744	Montral, Qubec	in God , i Trust. For our freedom and yours.  = Vertical lift mechanic , fixing the engineer's stuff, on daily basis. = BSV = $SILVERMAN https://phun.io/?r=6000	2010-03-27 13:06:26	1104106551151779840	2019-03-08 19:48:09	49	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104109415437910016	2019-03-08 19:59:32	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	996691487919345664	Outgrabe The Mome Raths	OutgrabeMome	1549	7	14714	3601	16951	United Kingdom	My people are my nation.	2018-05-16 09:59:03	1104106551151779840	2019-03-08 19:48:09	71	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104117007396544515	2019-03-08 20:29:42	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	809779553027719168	Don't Fake The News And Don't Embargo It, Either.	JaxBemused	576	1	69284	1232	5326	Somewhere in Flyover Country  	Just want to live in a Constitutional Republic with common sense and be free.  Stuff to consider. RTs not approval/endorsement. Likes are storage.  .	2016-12-16 15:17:45	1104106551151779840	2019-03-08 19:48:09	160	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104267645979947010	2019-03-09 06:28:17	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	999026248566427648	Welshboi    	Welshboi5	296	0	21631	257	39756	Birmingham, England	Mad world be prepared. 'Study violence. Life is full of pop quizzes'. Ju Jutsu, boxing, Muay Thai #wwg1wga. Namaste  All views here aren't necessarily mine.	2018-05-22 20:36:33	1104106551151779840	2019-03-08 19:48:09	556	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104164843194466305	2019-03-08 23:39:47	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	2991342401	Western Chauvinist	Iongshanks	43	0	395	95	676	Singapore	American Nationalist	2015-01-22 03:58:58	1104106551151779840	2019-03-08 19:48:09	375	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104127006231322624	2019-03-08 21:09:26	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	499375218	Andrew Turek	TurekAndrew	1056	49	56077	1185	55464	Adelaide South Australia	Old fart that wakeboards and kneeboards.Lefties and greenies not on my Christmas card list.	2012-02-22 02:09:05	1104106551151779840	2019-03-08 19:48:09	234	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104145264401473536	2019-03-08 22:21:59	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	897517474383572993	ara the beautiful 	arathebeautiful	295	1	718	330	9914	Greater Hurro-Urartian Realm	history, politics, economics, shitposting	2017-08-15 17:56:55	1104106551151779840	2019-03-08 19:48:09	309	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104678515969007616	2019-03-10 09:40:56	0	In traditional Chinese culture, qi or ch'i is believed to be the vital force forming part of any living creature.	89912756	Muin_De	muin_de	1097	15	40714	813	221		THiest  life fiend   KINDA A Rugby player AND  Kinda a Legal expert 	2009-11-14 10:29:32						
1104556910412328960	2019-03-10 01:37:43	0	RT @CGTNOfficial: Chinese culture is rooted at home and spread throughout the whole world, Wu Weishan, a member of CPPCC and also a famous	1488637148	Carma Elliot	CarmaChina	538	8	3211	371	6406	Beijing	Best job in the world: Country Director, China British Council. Connecting people, building trust and understanding. Tweets my own, RT for interest.	2013-06-06 20:18:37	1104555762330812416	2019-03-10 01:33:10	4	Chinese culture is rooted at home and spread throughout the whole world, Wu Weishan, a member of CPPCC and also a f https://t.co/2g0Gain9M0	1115874631	
1104407559539175424	2019-03-09 15:44:15	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1036591293701517312	thismightsucc	thismightsucc	16	0	177	68	473		Guts.Griffin. Likes games, motorsport, and fighter jets.	2018-09-03 12:26:38	1104106551151779840	2019-03-08 19:48:09	709	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104654902175899649	2019-03-10 08:07:06	0	RT @ChinaDaily: The sentiment, wisdom and creativity of Chinese culture are shared by all mankind, Wu Weishan, national political adviser a	2853710848	Ahmad Fawad Zhwak	AFZhwak	95	0	4203	177	2576	Currently Kabul Afghanistan	Software Engineer	2014-10-31 19:40:14	1104644320441888768	2019-03-10 07:25:03	12	The sentiment, wisdom and creativity of Chinese culture are shared by all mankind, Wu Weishan, national political a https://t.co/M5OISo0FWR	87775422	
1104404770050187264	2019-03-09 15:33:10	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	751221337	Tom Bellas	tabinme	39	0	1583	199	1737		Current: Computer Programmer/Analyst. Also,   Keyboard Synthesist/Performer	2012-08-11 12:48:49	1104106551151779840	2019-03-08 19:48:09	707	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104648958289285120	2019-03-10 07:43:29	0	RT @XinhuaTravel: Follow us and discover the traditional Chinese culture!	1102522161275772928	JeddyJay	jeddythomp	328	0	280	140	406		Normal	2019-03-04 10:52:21	1102448532454170625	2019-03-04 05:59:47	49	Follow us and discover the traditional Chinese culture!	1098870327017271296	
1104645489801125888	2019-03-10 07:29:42	0	RT @ChinaDaily: The sentiment, wisdom and creativity of Chinese culture are shared by all mankind, Wu Weishan, national political adviser a	953462481615138817	Robert Ardrey	RobertArdrey	15	0	745	238	852	United States	Has anyone seen Jim Carrey? And who is Robert Ardrey?	2018-01-17 03:02:24	1104644320441888768	2019-03-10 07:25:03	3	The sentiment, wisdom and creativity of Chinese culture are shared by all mankind, Wu Weishan, national political a https://t.co/M5OISo0FWR	87775422	
1104447769895493633	2019-03-09 18:24:02	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1030219871223783424	karim Brito	karim_brito	112	0	16482	158	21409			2018-08-16 22:28:52	1104106551151779840	2019-03-08 19:48:09	752	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104259215290327040	2019-03-09 05:54:47	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	794979836519387136	Bill Thompson	williamt1588	36	0	1963	83	1283			2016-11-05 19:08:57	1104106551151779840	2019-03-08 19:48:09	548	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104526241401462784	2019-03-09 23:35:51	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1099310397557899264	Matthew Dennis	Matthew85546382	15	0	178	23	131	Adelaide, South Australia	- Conservative - New IFB - Christian - Factualist -             We are Living in a Giant Outdoor Insane Asylum	2019-02-23 14:09:57	1104106551151779840	2019-03-08 19:48:09	856	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104664829598593024	2019-03-10 08:46:33	0	RT @XinhuaTravel: Follow us and discover the traditional Chinese culture!	1104651470681583616	Nduvho	Nduvho75718968	7	0	18	47	25	Centurion, South Africa	Am walter from south Africa	2019-03-10 07:53:28	1102448532454170625	2019-03-04 05:59:47	50	Follow us and discover the traditional Chinese culture!	1098870327017271296	
1104300231028629504	2019-03-09 08:37:46	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	57262460	Jeff Smith 	jeffmhsmith	157	1	313	217	24824	Austria		2009-07-16 06:25:33	1104106551151779840	2019-03-08 19:48:09	589	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104655946104619008	2019-03-10 08:11:15	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1005944767933493250	Mike	MichaelTrask19	206	0	1752	423	4733			2018-06-10 22:48:17	1104106551151779840	2019-03-08 19:48:09	881	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104361250274856960	2019-03-09 12:40:14	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	754947357226262528	Stern	benstern120	150	9	21434	139	12602	England, United Kingdom	looking at life from a different angle. Not a fan of SJW and PC. #triggered #itsoktobewhite #alllivesmatter	2016-07-18 07:54:11	1104106551151779840	2019-03-08 19:48:09	644	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104392157987831808	2019-03-09 14:43:03	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	897816782072938496	1/1024	Dexterchris3	14	0	3693	37	4617			2017-08-16 13:46:16	1104106551151779840	2019-03-08 19:48:09	688	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104366581096873984	2019-03-09 13:01:25	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	2792419619	johny do do	p1nk__love	163	0	1552	490	23421	London	lover of politics and philosophy - right-leaning but I consider myself open-minded - london born & bred - SIOE - #DefendEurope#	2014-09-29 18:32:40	1104106551151779840	2019-03-08 19:48:09	651	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104382821425020929	2019-03-09 14:05:57	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	369154647	Its Jimbooo	JimboKowalik	293	6	14070	167	90771	mAAd city	 Wuz Boppin. Aspiring artist. In love w @paigepuhlease. Not rich but wealthy, not religious but spiritual.	2011-09-06 21:30:36	1104106551151779840	2019-03-08 19:48:09	675	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104424810476654594	2019-03-09 16:52:48	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	1606818253	Dandylion	dendylaion	19	0	2772	139	7729			2013-07-19 21:24:42	1104106551151779840	2019-03-08 19:48:09	729	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104429289922011136	2019-03-09 17:10:36	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	2314489021	Parent Alerte	ParentAlerte	1002	338	117681	1621	26553	()	,Ex prof ,vaccins  hyper-sexualisation ds la littrature  & cours de sexualit au primaire.     Voir Standards d'ducation Sexuelle de OMS(WHO) p.38-52.	2014-01-27 23:24:11	1104106551151779840	2019-03-08 19:48:09	731	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
1104327179771494400	2019-03-09 10:24:51	0	RT @StefanMolyneux: Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for thous	411945338	Joao	pinhocabral	48	0	3903	204	2690			2011-11-14 02:39:59	1104106551151779840	2019-03-08 19:48:09	615	Muslims took tens of millions of black and white slaves, most of them killed/died.  Chinese culture stagnated for t https://t.co/OiR1QP1Xsi	313038011	
