id	created_at	retweet_count	text	user_id	user_name	user_screen_name	user_followers_count	user_listed_count	user_statuses_count	user_friends_count	user_favourites_count	user_location	user_desc	user_created_at	retweeted_status_id	retweeted_status_created_at	retweeted_status_retweet_count	retweeted_status_text	retweeted_status_user_id
893676997955727361	2017-08-05 03:36:14	0	THE WEDDING BANQUET: As much a film about Chinese culture as it is about being gay; this is crucially blessed with great specificity.	4741470073	Ryan Swen	swen_ryan	656	14	12303	644	69694	Seattle, WA	Freelance film critic. Bylines at @SeattleScreen and @TheFilmStage. List obsessive at Taipei Mansions. Curator of @titletrailer. newsnayr [at] gmail dot com	2016-01-11 04:02:17						
894886076954759168	2017-08-08 11:40:41	0	Said differently, the healthy tea drinking habits that have been a part of Chinese culture are falling victim to we https://t.co/oe506ZCsUi	57743707	john davies	renegadestyle	11052	212	70711	8372	26405	Paris | London	Devoted to life's greatest blessing, son, mentor, artist, author, investor, athlete. Life is a vessel to filled and drunk whole. Renegade.	2009-07-17 20:12:11						
893750317409607680	2017-08-05 08:27:35	0	The magic of numbers in the Chinese culture https://t.co/dYO9IyVOZ0 #China #Travel https://t.co/OJGhZl0c8q	24875063	TaraGoldsmith	Best_of_Tara	16269	1022	68115	14063	4751	Planet Earth	#Travel to Learn, to Experience, to Share	2009-03-17 12:40:26						
893790449630154752	2017-08-05 11:07:03	0	RT @NinesBuffet: In #Chinese culture, it's impolite to eat from the plate in front of you. No matter, grab #noodles from the friends 	793915800671424512	Jive Cambridge	JiveCambridge	5932	989	17114	1224	0	Cambridge, England	Follow us for the best of what's happening around Cambridge.	2016-11-02 20:40:52	893788812626800640	2017-08-05 11:00:33	1	In #Chinese culture, it's impolite to eat from the plate in front of you. No matter, grab #noodles from the friends https://t.co/jiEQiQdgcn	4002066028	
893772065693507584	2017-08-05 09:54:00	0	RT @Best_of_Tara: The magic of numbers in the Chinese culture https://t.co/dYO9IyVOZ0 #China #Travel https://t.co/OJGhZl0c8q	619431968	Jenna from the block	Jlea78_	46	6	1009	1850	804		i used to have a little, now i have a lot.	2012-06-26 21:21:49	893750317409607680	2017-08-05 08:27:35	8	The magic of numbers in the Chinese culture https://t.co/dYO9IyVOZ0 #China #Travel https://t.co/OJGhZl0c8q	24875063	
893776947980808192	2017-08-05 10:13:24	0	@andrewdamitio @Curzon79 @apurposefulwife Also, Chinese culture undoubtally got heavily influenced by Western cultu https://t.co/Ag0Ojyks0R	280643967	Jacco	JaccoBourgonje	178	1	27	782	4681			2011-04-11 19:08:26						
894958865808273408	2017-08-08 16:29:55	0	A woman on my course said to me today, you eat and drink healthy, the Chinese Culture is like that	414914776	Lucy Victoria	Luccy_Smith	683	2	2423	506	5153			2011-11-17 17:13:13						
896176073452511233	2017-08-12 01:06:40	0	RT @WeihanWang4: Caucasion welcome try Chinese culture food but DO NOT try steal culture from us.  Shame on this Chinese mans! https://t.co	566852387	deus ex machina	DeussExxMachina	1380	22	85974	555	22004			2012-04-30 02:45:54	896175588473483268	2017-08-12 01:04:45	1	Caucasion welcome try Chinese culture food but DO NOT try steal culture from us.  Shame on this Chinese mans! https://t.co/0FCO3gwVEE	860908517187891200	
896318100164968448	2017-08-12 10:31:02	0	RT @Best_of_Tara: The magic of numbers in the Chinese culture https://t.co/dYO9IyVOZ0 #China #Travel https://t.co/BfStDRXOK0	2308844766	Kirsten Maxwell	kidsareatrip	20592	2392	194154	14166	21377	Chicago, IL	Family travel expert. @Travelocity #Gnomad. Writer for #TMOM & She Buys Cars. Cision top 10 #travel blogger. #Chicago Founder of #luxefamilytrips	2014-01-24 19:23:45	896317316702588929	2017-08-12 10:27:55	2	The magic of numbers in the Chinese culture https://t.co/dYO9IyVOZ0 #China #Travel https://t.co/BfStDRXOK0	24875063	
894334413315739649	2017-08-06 23:08:34	0	@amrdiab But I think the last one is from Chinese culture !	506518758	Bondo2a	Bondo2aDodo	0	4	53883	3	44771	 Egypt , Al Mansoura	Lecturer of English	2012-02-27 22:48:35						
896286048539394049	2017-08-12 08:23:40	0	Do you like Chinese cultureIf yes, please follow me,I'll show you Chinese architecture,food,beauty,folk crafts and https://t.co/dO13bMIBka	874288885064454144		OliviaZC9	1	0	1	35	0			2017-06-12 15:34:48						
895609292438462465	2017-08-10 11:34:29	0	@PoliticalKathy I hope you don't mind if I appropriate Chinese culture and start referring to Western Leftists as  https://t.co/I1ttzWi4fI	118854577	Dan	DBR96A	1026	149	71076	853	52047	Pittsburgher exiled to Atlanta	Tweeting to myself in perpetuity. Follow at your own risk. #Steelers #Pirates #Penguins #GoDawgs #80s #90s #Rock #Metal #EDM #Dubstep #AntiGlobalism #AntiSharia	2010-03-01 23:10:25						
895244505858715648	2017-08-09 11:24:57	0	In every country I go to, Chinese tourists are absolutely horrendous to the host nation people. What part of Chinese culture endorses this?	2844662736	MENA_Conflict	MENA_Conflict	6377	155	1255	730	26561		Weapons ID and Open-Source Conflict Analysis. Wu-Tang Aficionado. Former infantry Marine.	2014-10-07 20:41:36						
895223505280749571	2017-08-09 10:01:30	0	RT @aupairia: The #pottery mentioned a few days ago has been fired. Quite a big project! #aupair #Chineseculture https://t.co/d9PP5U22NY	797357226952302593	Art&Crafts Directory	directorycrafts	12584	575	37027	5108	2	London, England	Are you a crafter? Sell jewellery? Add your biz to our art and crafts directory http://www.ukcrafts-directory.co.uk/	2016-11-12 08:35:51	895215255260807168	2017-08-09 09:28:43	1	The #pottery mentioned a few days ago has been fired. Quite a big project! #aupair #Chineseculture https://t.co/d9PP5U22NY	744766154703409153	
895487924984086529	2017-08-10 03:32:13	0	The Qianlong emperor exhibition opens at the Xihu Gallery (by Zhiyang WEI) #Chinese #culture #emperor #exhibition https://t.co/XSGpXqva8b	4863225432	Zhejiang Daily Media	ZJDailyMedia	12993	89	3222	1102	1232		Understand China from the perspective of Zhejiang. Subscribe to us @ZJDailyMedia	2016-02-05 07:54:46						
895688372454252545	2017-08-10 16:48:43	0	@StefanMolyneux Are the appropriating Chinese culture?	813981758735712256	TheKittensRawr	ThisKittenRawrs	15	0	1265	40	542			2016-12-28 05:35:49						
895635578254893056	2017-08-10 13:18:56	0	@ImCatholic4ever Darwinism! its part of the Chinese culture.  u cant stop it, best just get out of the way and let nature run its course	15567292	Gingersnap_	Gingersnap_	1996	40	33647	2240	19	always be you (unless u suck)	Just a disembodied voice traversing a disjointed world	2008-07-23 17:08:15						
895770488349351936	2017-08-10 22:15:01	0	@ths77chris @GeraldH59581773 @DeirdreCulligan @nytimes The way Chinese culture or Asia culture works is more simila https://t.co/6SrMmoIaPl	755451521395990528	Didier Blanch	DidierBlanch	31	0	705	69	889	Reading, England	(S.I.A) qualified in close protection and door supervisor in UK .Fluently speak 4 Languages (Spanish,English,Catalan and French) and ex European armed forces.	2016-07-19 17:17:33						
895439473915437057	2017-08-10 00:19:41	0	so you don't like Chinese food  no I'm not one to appropriate Chinese culture and e... https://t.co/z5yahpkBC0	3289169300	matt	surreaIists	742	17	6295	175	1595		You're being an asshole right now and you know what I do to assholes? I lick them	2015-07-23 20:34:21						
896958415687176192	2017-08-14 04:55:25	0	RT @almightymalai: delete this before white people take ur idea and appropriate the Chinese culture https://t.co/hycb0amuto	2241692707	the sword 	Kehtonuh	385	1	12401	273	17153		soft pink matter	2013-12-12 02:43:19	896955897242460160	2017-08-14 04:45:25	3	delete this before white people take ur idea and appropriate the Chinese culture https://t.co/hycb0amuto	2642509752	
897366802623115264	2017-08-15 07:58:12	0	[Trivia] Like the rest of her team, Tenten's character seems to draw inspiration from Chinese culture.	1313150640	 1010	Tenten_NIRP	88	2	76053	23	27		{ [V] #RP @NarutoIndo_RP }  9March #TeamGuy #NIRPFamily	2013-03-29 09:14:57						
897393579278057472	2017-08-15 09:44:36	0	@JonasTheTrill @kendricklamar I also believe that he wasn't mocking Chinese culture at all and instead he was just https://t.co/l5OlFwBuzl	3293394038	Richard Fiallos	HappyBday_Jay	153	2	2194	162	2703		YOU DOWN?!	2015-07-25 18:55:26						
896877591549714432	2017-08-13 23:34:15	0	@AshIeyTurner The first one with Chinese culture	896869055700783105	Jarry Chow	ChowJarry	3	0	2	105	0			2017-08-13 23:00:20						
896984877794340866	2017-08-14 06:40:34	0	RT @almightymalai: delete this before white people take ur idea and appropriate the Chinese culture https://t.co/hycb0amuto	774640499491692545	lauryn	hallolaurr	250	0	496	186	8341		i make clothes | spread good energy	2016-09-10 16:07:42	896955897242460160	2017-08-14 04:45:25	7	delete this before white people take ur idea and appropriate the Chinese culture https://t.co/hycb0amuto	2642509752	
896992108984369152	2017-08-14 07:09:18	0	RT @Schools_On_Line: Bring Chinese culture into the classroom with the Year of the Rooster pack https://t.co/F1MnKk4EJY https://t.co/fiyzhB	2196983794	lena mwangi	lenamwangi	371	391	7863	1545	9384			2013-11-26 15:24:13	896642575871991808	2017-08-13 08:00:23	4	Bring Chinese culture into the classroom with the Year of the Rooster pack https://t.co/F1MnKk4EJY https://t.co/fiyzhBCMWi	345714819	
897468317379829762	2017-08-15 14:41:35	0	Discover Chinese culture and complete a UK degree at the same time #TravelTuesday https://t.co/HuZGdgd2bn	3129291875	NCUK	NCUKTogether	415	4	387	652	227	Global	NCUK. Your best route to university. Join tens of thousands of successful students across multi-discipline undergraduate and postgraduate degrees.	2015-03-30 15:45:51						
897440522133831682	2017-08-15 12:51:08	0	Am loving chinese music these days ! et plus learning about, Chinese culture , history n food !	2422137979	Rishi Astika	astik_shishya	334	125	63385	584	5719		An emotional sucker about motherland, trying hard to prevent oneself from falling into cynicism	2014-04-01 13:43:02						
897886737124536321	2017-08-16 18:24:14	0	Left is trying to wipe out the history of white people,just like communists destroyed Chinese culture and history 50 years ago.So Sad.	390146596	Chris Zhou	ChrisCandysh	273	37	28274	416	29769			2011-10-13 14:47:46						
898495833775022084	2017-08-18 10:44:34	0	RT @RosieBlau: China's Communist Party now claims to be the faithful heir of traditional Chinese culture. By me @TheEconomist https://t.c	620640662	Linda Jakobson	JakobsonLinda	3140	121	2758	399	168	Sydney	Founding Director, CEO of @ChinaMattersAUS; an Australian public policy initiative to advance sound China policy. Moved to Sydney 2011 after 22 years in China.	2012-06-28 04:36:24	898473500075327489	2017-08-18 09:15:49	15	China's Communist Party now claims to be the faithful heir of traditional Chinese culture. By me @TheEconomist https://t.co/qg6F527dmX	210820145	
898845698518593536	2017-08-19 09:54:48	0	RT @RosieBlau: China's Communist Party now claims to be the faithful heir of traditional Chinese culture. By me @TheEconomist https://t.c	1430147665	Adrian Blau	DrAdrianBlau	1636	29	3385	1608	4664	London	Senior Lecturer in Politics at King's College London. I work on politics, philosophy, and history. BlauBlog: http://adrianblau.wordpress.com	2013-05-15 10:21:34	898473500075327489	2017-08-18 09:15:49	45	China's Communist Party now claims to be the faithful heir of traditional Chinese culture. By me @TheEconomist https://t.co/qg6F527dmX	210820145	
898133626235215872	2017-08-17 10:45:17	0	RT @Tibet4Fun: Relief in the park   #lifestyle  #chineseculture #photograph https://t.co/6ZJh9uFv6n	848896534271868928	tonpucmoon	tonpucmoon	312	3	4842	261	9087	  JAPAN 	     A common painter      My own paintingNOcopy NoDM Please	2017-04-03 13:54:40	898115546390052866	2017-08-17 09:33:27	5	Relief in the park   #lifestyle  #chineseculture #photograph https://t.co/6ZJh9uFv6n	758569832451190784	
898373062768418821	2017-08-18 02:36:43	0	RT @urphillypal: FYI for all the #DebPhl17 attendees who walked thru chinatown. Wearing white is a symbol of mourning in Chinese culture. A	83908739	TTF Watershed	TTFWatershed	2536	181	18978	1807	1298	Philadelphia, PA	We work to improve the health of our watershed by engaging our communities in education, stewardship, restoration & advocacy. #DiscoverTCP #4states1source	2009-10-20 19:28:44	898362461186904065	2017-08-18 01:54:36	1	FYI for all the #DebPhl17 attendees who walked thru chinatown. Wearing white is a symbol of mourning in Chinese culture. Aka - a funeral	18327242	
897977819455737856	2017-08-17 00:26:10	0	Interested by chinese culture. Look it is beautiful https://t.co/KlVgXXE4L5	3547201577	HINTONGNON Sonear	HintongnonS	22	0	4	404	0	Benin		2015-09-04 18:10:59						
898537562913988609	2017-08-18 13:30:23	0	RT @RosieBlau: China's Communist Party now claims to be the faithful heir of traditional Chinese culture. By me @TheEconomist https://t.c	904203762	Kakuyuo	kakuyuo	356	11	6294	1567	1215	  		2012-10-25 16:23:52	898473500075327489	2017-08-18 09:15:49	23	China's Communist Party now claims to be the faithful heir of traditional Chinese culture. By me @TheEconomist https://t.co/qg6F527dmX	210820145	
899125361056784385	2017-08-20 04:26:05	0	Dear President @realDonaldTrump, please help save the Phoenix Chinese Culture Center when you visit Phoenix. https://t.co/CQOcpeSm6A	152174647	Dr. A	agostic	1344	16	7877	855	4589	Chandler, AZ		2010-06-05 07:52:20						
899795451301449728	2017-08-22 00:48:47	0	Call to allow Hongkongers to serve in the PLA to cultivate pride in Chinese culture https://t.co/vh6qBVFudp	916944590	Hong Kong Buzz	hongkong_buzz	288	32	71093	93	0	Hong Kong, China	Curating the best media feeds in Hong Kong. Part of the 400-city The Breaking News Network, the largest community news network supporting the social good	2012-10-31 14:00:00						
899810920238534656	2017-08-22 01:50:15	0	RT @LillianHuang7: Shenyun is a wonderful show . Fascinating stories from 5000 years of chinese culture  Touring around the world eve 	844657212664401920	 Jason Xiao	jasonjinxiao	1066	4	719	55	689	San Jose, CA	 	2017-03-22 21:09:07	899784000914374656	2017-08-22 00:03:17	1	Shenyun is a wonderful show . Fascinating stories from 5000 years of chinese culture  Touring around the world eve https://t.co/dKVLaeSJD6	886413874416582656	
899326964460400640	2017-08-20 17:47:11	0	RT @fluteloops: She is possibly ignorant to Chinese culture too. Cantonese is spoken in Hong Kong, Mandarin in mainland china. So w 	2744644299	 chogiexo 	baekitdownnow	1933	6	13517	1254	50114	ot9 supremacist + rv & bp 	make memes not war #stanexo	2014-08-16 19:18:00	899316469900525568	2017-08-20 17:05:29	3	She is possibly ignorant to Chinese culture too. Cantonese is spoken in Hong Kong, Mandarin in mainland china. So w https://t.co/BalrnYUo16	66062904	
897931002802253824	2017-08-16 21:20:08	0	Flower festivals are huge in China! Fun fact: Peonies symbolize prosperity and a happy marriage in Chinese culture. https://t.co/YitRADGPUl	2269397462	Visit China Now	VisitChinaNow	6296	140	2118	778	1667	China	Welcome to the official Visit China page, brought to you by the China National Tourist Office. Now is the time to visit #China, like never before.	2013-12-30 20:29:33						
899321746368614400	2017-08-20 17:26:27	0	RT @fluteloops: She is possibly ignorant to Chinese culture too. Cantonese is spoken in Hong Kong, Mandarin in mainland china. So w 	2187116874	ANN ''	aerisluvv	104	0	10864	435	4682	Singapore	[NO EXO]  [NO LIFE] Kpop stan since 2009.	2013-11-10 20:45:29	899316469900525568	2017-08-20 17:05:29	1	She is possibly ignorant to Chinese culture too. Cantonese is spoken in Hong Kong, Mandarin in mainland china. So w https://t.co/BalrnYUo16	66062904	
899316469900525568	2017-08-20 17:05:29	0	She is possibly ignorant to Chinese culture too. Cantonese is spoken in Hong Kong, Mandarin in mainland china. So w https://t.co/BalrnYUo16	66062904	Jeane	fluteloops	1670	9	15181	1174	34364	ExoPlanet	RN & future ARNPEXOL aka Mrs. Mad Ice. Ot9 & Kim Minseok. 19+ tweets.	2009-08-16 05:45:55						
898309539551772672	2017-08-17 22:24:18	0	RT @VioletZer0: Mao destroyed Chinese culture, and the Communist party rigorously controls the new culture	751409391530758144	Renegade Trumpanzee	BenFaught	710	20	28859	589	26336	Colorado, USA	#Americafirst #SecureTheBorder #1A #2A.Beware of Anti-American Globalist dogs Aka Democrats and their Patsy Puppet Remuppetcons.ps.ShitPoster	2016-07-08 13:35:34	898304390548910080	2017-08-17 22:03:51	2	Mao destroyed Chinese culture, and the Communist party rigorously controls the new culture	38772269	
899399013967024129	2017-08-20 22:33:29	0	@JackPosobiec I had been there. What #Antifa is doing now is the same as what red guards people in Chinese culture https://t.co/SHqHIBm2ZY	839342980850925568	Kathleen Kenney	DeplorableWomen	33	1	1682	168	167	United States	Sr. IT Consultant, love family, gardening, houses, and cooking. Proud of being a future physician's mom.	2017-03-08 05:12:15						
899243951076630531	2017-08-20 12:17:19	0	Take the opportunity to explain the significance of the turtle image through time in Chinese culture! This turtle d https://t.co/R9Q3OFNYrk	519582908	David Alan Coia	DavidAlanCoia	405	30	1633	471	814	Washington, DC, area	Journalist, editor, and educator with interests in politics, science, philosophy & East Asia	2012-03-09 15:40:59						
898215104180887552	2017-08-17 16:09:03	0	Learn about the #music of #China + #Chinese culture - #free erhu #coloringpage: https://t.co/kFHfCCuSYt https://t.co/bpxioj000K	325452171	DARIA (World Music)	dariasmusic	3034	157	10122	4602	9536	all around the world	It's me...daria marmaluk-hajioannou Spreading #peace #tolerance + #multicultural #music to little #global citizens for 3o + years!  Diversity is our strength!	2011-06-28 09:45:11						
