id	created_at	retweet_count	text	user_id	user_name	user_screen_name	user_followers_count	user_listed_count	user_statuses_count	user_friends_count	user_favourites_count	user_location	user_desc	user_created_at	retweeted_status_id	retweeted_status_created_at	retweeted_status_retweet_count	retweeted_status_text	retweeted_status_user_id
1070806134179586049	2018-12-06 22:24:11	0	@THR @ConstanceWu What culture? China hated your movie, so it's not Chinese culture. It was in fact American cultur https://t.co/49Od0BpbVU	975482172852219906	Deviled Egg	Deviled_Egg_666	27	3	7910	59	1174	Moscow, Russia	Sex, politics, and rock 'n' roll	2018-03-18 21:20:48						
1071155305889841157	2018-12-07 21:31:40	0	RT @joannachiu: Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to argue that	867451568232202241	Coffee Cantata P.A.	DingWengui	181	0	11551	196	16423	Florida, USA		2017-05-24 18:45:45	1071134790244425728	2018-12-07 20:10:09	38	Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to ar https://t.co/aaiArhaA2B	98077302	
1071303737967300608	2018-12-08 07:21:29	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	1948645184	Rajendra Achuri	RajendraAsuri	83	0	379	874	233	Khammam, India	Block Chain Developer	2013-10-09 05:13:10	1071216486264553472	2018-12-08 01:34:47	100	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071314362563002368	2018-12-08 08:03:42	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	189217266	EX	umanex	200	6	14448	200	13		 !	2010-09-10 17:48:31	1071216486264553472	2018-12-08 01:34:47	107	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071318858689073152	2018-12-08 08:21:34	0	RT @carnivorebun: TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. Or, a	1048588347554377728	all K stans go to heaven @MDZS	daimeiwakus	57	3	10541	61	1279	elias  they/them  aleks 	i have a guy kink. i think its hot when men | @cyrodotexes' bitch  @ftbyfunkist ligma	2018-10-06 14:58:38	1070649009667137538	2018-12-06 11:59:50	70	TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. https://t.co/KMVMp0Ddu7	96683776	
1071316690137313280	2018-12-08 08:12:57	0	RT @carnivorebun: TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. Or, a	1042731442646609921	gilgamesh: **slaps my fat juicy ass**	doomswords	229	13	24696	302	14730	Australia	too much is never enough | @hifoomy 	2018-09-20 11:05:23	1070649009667137538	2018-12-06 11:59:50	66	TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. https://t.co/KMVMp0Ddu7	96683776	
1071318636822978560	2018-12-08 08:20:41	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	842947290071531521	I'm Keven Duarte	KvaKvn	1192	44	939	2870	2683	Houston, TX	I've partnered with a U.S. based publicly traded FinTech company that educates individuals on financial literacy. Full send on the blockchain, boys? 	2017-03-18 03:54:29	1071216486264553472	2018-12-08 01:34:47	108	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071309073277206528	2018-12-08 07:42:41	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	986141291191898113	 .	maneikov	24	0	97	8	2107			2018-04-17 07:16:20	1071216486264553472	2018-12-08 01:34:47	105	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071296347779690497	2018-12-08 06:52:07	0	China is one of the least opaque cultures in the world. There is literally Chinese culture in every single country https://t.co/i96h1I0Hvc	14205646	Snarky Platypus	SnarkyPlatypus	2532	145	250833	506	1333	The Ivory Tower of Snark	The Monotremification of the Zeitgeist. Identity politics, geopolitics, Australian politics, China & Indonesia, women's basketball and tennis, pop music. He/him	2008-03-24 05:06:42						
1071281105548992512	2018-12-08 05:51:33	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	745066735544336384	Sam	Fractured_Image	34	0	9316	1127	19799	Los Angeles, CA	music is why I haven't killed myself yet	2016-06-21 01:32:07	1071216486264553472	2018-12-08 01:34:47	90	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071281734996672513	2018-12-08 05:54:03	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	1027605014028734466	Usama Khan	UsamaCrypto	167	0	410	1001	4807	New York, USA	Business, Entrepreneurship, Technology. #Crypto #Blockchain #CyberSecurity	2018-08-09 17:18:22	1071216486264553472	2018-12-08 01:34:47	91	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071329969135964160	2018-12-08 09:05:43	0	RT @carnivorebun: TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. Or, a	2701089932	_	MDA_Danzz	101	1	10030	531	25868			2014-08-02 15:34:14	1070649009667137538	2018-12-06 11:59:50	75	TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. https://t.co/KMVMp0Ddu7	96683776	
1071327201684021248	2018-12-08 08:54:43	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	1058782520291004422	Crypto Robert	CryptoRobert3	72	0	70	220	43		#Crypto pioneer, holding #Bitcoin #Ethereum #EMC2 #Byteball #NEO #Waves #Stellar #Stratis #DeepOnion #LEND #BTX #ROC #MANA #ZEN #NEM #XCASH #ALQO #followback	2018-11-03 18:06:38	1071216486264553472	2018-12-08 01:34:47	109	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071292615256100864	2018-12-08 06:37:17	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	3148556543	TheVer7icaL	AlexVer7icaL	631	5	4604	358	4371		Doing what I love, surrounded by the people I love	2015-04-08 17:02:50	1071216486264553472	2018-12-08 01:34:47	94	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071291797261946880	2018-12-08 06:34:02	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	915625618997436416	Samy	Samy98684566	239	1	1357	791	2527		CRYPTOCURRENCY INVESTOR/ #BTC #BCH #XRP #XMR #TRX #ADA #XVG #ZEC #IOST #VEN #	2017-10-04 17:12:13	1071216486264553472	2018-12-08 01:34:47	93	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071300663961968640	2018-12-08 07:09:16	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	945265527827697664	Petrut cornel ionut	cornel_petrut	50	1	256	488	897			2017-12-25 12:10:38	1071216486264553472	2018-12-08 01:34:47	98	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071225312963289088	2018-12-08 02:09:51	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	963307820316676096	Crypto Snoop	CryptooSnoop	81	2	131	591	149	Tokyo-to, Japan	Englishman based in Tokyo, technology director by day, investor and crypto enthusiast by night. 	2018-02-13 07:04:16	1071216486264553472	2018-12-08 01:34:47	39	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071227561009569793	2018-12-08 02:18:47	0	RT @joannachiu: Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to argue that	963593048	Viola Zhou 	violazhouyi	1698	38	664	739	487	Hong Kong	Writing about China for @InkstoneNews @SCMPNews. Same Chinese name as a 1000 BC book. Views mine. viola.zhou@scmp.com	2012-11-22 04:10:07	1071134790244425728	2018-12-07 20:10:09	60	Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to ar https://t.co/aaiArhaA2B	98077302	
1071231071914606594	2018-12-08 02:32:44	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	734191521457545218	E	Vaughn_Tron	1901	13	4485	1219	10066	Colorado, USA	Community Manager | Tron SR - Team Tronics | #Tron #TRX $TRX [DYOR]	2016-05-22 01:17:54	1071216486264553472	2018-12-08 01:34:47	52	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071306258932617216	2018-12-08 07:31:30	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	929291458577817600	Rambo	2rambo3	62	1	494	95	619	California, USA	Cryptocurrency news and information! My bags in no particular order: $ICX, $PPP, $ALQO, $DRGN, $XLM, $TRX, $ADA, $TEL, $PAL, $TKY, $TRIG, $TFD, $ZER, $TOMO +++	2017-11-11 10:15:23	1071216486264553472	2018-12-08 01:34:47	103	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071200990060105728	2018-12-08 00:33:12	0	RT @joannachiu: Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to argue that	40012474	,NEO V.H.	NonVitalTooth	10172	476	725552	8895	8456	 - North Borneo . Sabah	! ......	2009-05-14 15:11:49	1071134790244425728	2018-12-07 20:10:09	53	Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to ar https://t.co/aaiArhaA2B	98077302	
1071260281223958530	2018-12-08 04:28:48	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	946738017267605504	Crash Monkeyz	CrashMonkeyz	270	2	1425	804	2095	Pennsylvania, USA	Just a crypto greenhead fitness junkie who knows nothing about the Blockchain, but loves the shitz out of it.	2017-12-29 13:41:47	1071216486264553472	2018-12-08 01:34:47	74	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071310021336723456	2018-12-08 07:46:27	0	The 4th Chinese culture practice meeting : Wonderland Villa Apartment https://t.co/QKPLVvoicV	257053011		Miz_Oikada	4269	12	21896	59	137	Cambodia		2011-02-24 16:37:45						
1071340346104258560	2018-12-08 09:46:57	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	625853917	Juwi12	AberNutzeSie	156	6	4580	161	1635		Gebrtiger Stuttgarter. Am 30.09.2010 von Wasserwerfern politisch wachgeksst. Fr Brgerrechte, gegen S21 ESM NSA TTIP. Du hast keine Chance, aber nutze sie.	2012-07-03 20:11:22	1071216486264553472	2018-12-08 01:34:47	115	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1072300233533677574	2018-12-11 01:21:12	0	@TradeTraders Not sure where you're going with this. If too much Chinese culture and immigration is the issue then https://t.co/ddKZViZkML	248707613	Silver Watchdog	Silver_Watchdog	12286	354	53886	148	7182			2011-02-07 15:20:19						
1071429474904887296	2018-12-08 15:41:07	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	2973576100	Nabil Abbas	YEA_80Y	15	0	66	72	198	England, United Kingdom	...	2015-01-11 19:04:27	1071216486264553472	2018-12-08 01:34:47	157	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071413150585503745	2018-12-08 14:36:15	0	RT @carnivorebun: TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. Or, a	417679163	muza 	kris_dreemurr	30	2	85262	108	14144	Malay/English OK!	 cover by @sydhtulftnn | they/them | 20+ | i may be ace but i like a pretty face | rt heavy **spoilers** ***read BYF! (https://t.co/WuJ4YihOPj) thanks!	2011-11-21 07:31:08	1070649009667137538	2018-12-06 11:59:50	87	TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. https://t.co/KMVMp0Ddu7	96683776	
1071773319773474816	2018-12-09 14:27:26	0	RT @OnePerfectShot: The original Shang-Chi comics were informed by a perspective of Chinese culture that wasnt authentic. The movie won't	140689622	Mike in Boo York	MjolnirMK86	1299	93	248123	4568	311401	Westchester/NYC	Whoever owns this Twitter, if they be worthy, shall possess the power of Thor. LVL 31 Him/He Comic Nerd, SciFi dork, TV addict & Music lover. Icon by @Oldzio	2010-05-06 04:37:38	1071770201992163329	2018-12-09 14:15:03	4	The original Shang-Chi comics were informed by a perspective of Chinese culture that wasnt authentic. The movie wo https://t.co/J0spDxiRTz	2172922045	
1071758401003184128	2018-12-09 13:28:09	0	[Trivia] Like the rest of her team, Tenten's character seems to draw inspiration from Chinese culture.	1313150640	 1010	Tenten_NIRP	88	2	99083	22	27		{ [V] #RP @NarutoIndo_RP }  9March #TeamGuy #NIRPFamily	2013-03-29 09:14:57						
1072293207784992769	2018-12-11 00:53:17	0	RT @STRAYK9DS: nine is considered a good number in chinese culture because it sounds like 'long lasting'....  https://t.co/Fpup4QEZmG	2542382412	() -guide to skz	jonghovocals	2276	11	59693	1182	48022	3RCH  choo choo	-  @stray_kids !       atiny	2014-06-02 23:23:08	1071800503770656773	2018-12-09 16:15:27	10	nine is considered a good number in chinese culture because it sounds like 'long lasting'....  https://t.co/Fpup4QEZmG	921048439001006080	
1071767623803621378	2018-12-09 14:04:48	0	RT @WarrenRothman: Yes, leave the CCP-PRC China, leave everything about the CCP-PRC, engage with Chinese culture on the only valid terms,	177874145	C.K	coreyhan	41	0	494	151	101			2010-08-13 08:04:46	1071680679107149824	2018-12-09 08:19:19	8	Yes, leave the CCP-PRC China, leave everything about the CCP-PRC, engage with Chinese culture on the only valid ter https://t.co/K5ox71ZwjC	559924540	
1071801417185312769	2018-12-09 16:19:05	0	RT @STRAYK9DS: nine is considered a good number in chinese culture because it sounds like 'long lasting'....  https://t.co/Fpup4QEZmG	1063972670461616131	bin&bin 	narcissuis	38	0	1170	113	1482		Han Haebin's girlfriend.	2018-11-18 01:50:27	1071800503770656773	2018-12-09 16:15:27	2	nine is considered a good number in chinese culture because it sounds like 'long lasting'....  https://t.co/Fpup4QEZmG	921048439001006080	
1071804038755307522	2018-12-09 16:29:30	0	RT @STRAYK9DS: nine is considered a good number in chinese culture because it sounds like 'long lasting'....  https://t.co/Fpup4QEZmG	914610025770962945	~Cat~	Cinnamon_Catt	69	2	3618	133	14658	sterreich	multifandom trash	2017-10-01 21:56:37	1071800503770656773	2018-12-09 16:15:27	6	nine is considered a good number in chinese culture because it sounds like 'long lasting'....  https://t.co/Fpup4QEZmG	921048439001006080	
1072611369336344578	2018-12-11 21:57:33	0	Our family is bringing our Chinese culture to life in every dish, and we can't wait for you to get a taste. https://t.co/BSIvp5drCz	1062467646522843137	Enchanted szechuan	ESzechuan	0	0	1	6	0	Norwalk, CT	We're Norwalk's source for flavorful and authentic Szechuan dining.	2018-11-13 22:10:01						
1071926193572601856	2018-12-10 00:34:54	0	@zhangzhe01 You do have the choice to move back to China, where chinese culture is not beseiged by social conservat https://t.co/59i685WOCs	55963652	Everyone has something to learn from somebody.	DeceitinDrugs	1568	513	105105	3090	21070		Advocate for  a safe & healthy community for children to grow up in.  Advocate for honesty, integrity &  accountability in government.	2009-07-11 23:46:28						
1072008813077622784	2018-12-10 06:03:12	0	RT @aydinanwar_: No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese culture.	768794863747731456	BUTT MARAUDER	NazmiBaharudin	69	1	6344	235	4359	dante's 7th circle of inferno	send nudes	2016-08-25 12:59:14	1071894339821953024	2018-12-09 22:28:20	51	No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese cu https://t.co/ieAUiFInQu	429220577	
1072026127105847297	2018-12-10 07:12:00	0	RT @aydinanwar_: No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese culture.	282960318	elia	eliaanis	940	1	15443	600	11430		moonchild 	2011-04-16 08:49:25	1071894339821953024	2018-12-09 22:28:20	60	No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese cu https://t.co/ieAUiFInQu	429220577	
1072564956716023808	2018-12-11 18:53:07	0	RT @aydinanwar_: No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese culture.	2735119880	sulwn	SpicySudania	1232	0	24443	559	6	bowdoin college	 	2014-08-15 18:07:20	1071894339821953024	2018-12-09 22:28:20	226	No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese cu https://t.co/ieAUiFInQu	429220577	
1072102924958998528	2018-12-10 12:17:10	0	RT @aydinanwar_: No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese culture.	289903219	.-.	iamshxmie	1062	5	36277	662	8171	Graveyard of Empires	20 |  | Storyteller/Writer  | RTs  endorsements |	2011-04-29 12:22:20	1071894339821953024	2018-12-09 22:28:20	100	No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese cu https://t.co/ieAUiFInQu	429220577	
1072059161935036416	2018-12-10 09:23:16	0	RT @aydinanwar_: No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese culture.	695746184070217729		_t_nj	194	0	2198	209	41626	UK	{93:05} / onety eight 	2016-02-05 23:09:51	1071894339821953024	2018-12-09 22:28:20	78	No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese cu https://t.co/ieAUiFInQu	429220577	
1071917201303748608	2018-12-09 23:59:10	0	RT @aydinanwar_: No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese culture.	4840998853	Ibrahim Henson	someonesayRandy	421	1	5146	315	16055	5th floor Davis	Life is but a stroll, so enjoy the scenery | #UNC20 #tarheel |  	2016-01-31 18:05:55	1071894339821953024	2018-12-09 22:28:20	20	No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese cu https://t.co/ieAUiFInQu	429220577	
1071961887326302208	2018-12-10 02:56:44	0	@winstonywu @sarah_politics I dont believe its the Chinese culture, but rather a way of the ruling party.	766281654	MonkeyMagic	monkeymagic777	1200	3	4725	1535	6231			2012-08-18 19:50:29						
1072859408475058176	2018-12-12 14:23:10	0	Big thanks to Zi Lan Liao @PagodaArts who spoke about Chinese culture today: To mark Year of the Pig, Pagoda &amp; Live https://t.co/396UAGeUAK	962550996	Runnymede St Edward	RunnymedeStEd	569	4	1383	28	35	Liverpool		2012-11-21 15:08:09						
1071452271068803073	2018-12-08 17:11:42	0	RT @joannachiu: Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to argue that	176835740	    br /	Nin_99	522	60	39609	1405	628			2010-08-10 15:31:21	1071134790244425728	2018-12-07 20:10:09	76	Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to ar https://t.co/aaiArhaA2B	98077302	
1071504267645718529	2018-12-08 20:38:19	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	972592408369213442	CloeCox	CloeCox4	74	2	830	76	2742		BITCOIN IS PART OF THE LAW OF THE UNIVERSE	2018-03-10 21:57:54	1071216486264553472	2018-12-08 01:34:47	172	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071514309220581376	2018-12-08 21:18:13	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	993634611761643520	Daniel	Dniek4	73	1	201	607	273		 Being Alive	2018-05-07 23:32:07	1071216486264553472	2018-12-08 01:34:47	175	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071540061563482118	2018-12-08 23:00:33	0	RT @Uighur18: Cruality one the specifics of chinese culture. Imagine only how they beat and toture Uighurs! https://t.co/KdAuJUi1vN	1053781798457614336	Emre Yesil	EmreYesil3409	538	0	1673	923	4370	Istanbul, Turkey	Studied Political Science and International Relations @marmara_unv, @FU_Berlin / Kanla irfanla kurduk biz bu Cumhuriyeti/ Cehennemler kudursa lmez nigahbanyz	2018-10-20 22:55:33	1071454050175066113	2018-12-08 17:18:46	5	Cruality one the specifics of chinese culture. Imagine only how they beat and toture Uighurs! https://t.co/KdAuJUi1vN	1030131437884923905	
1071584253220139009	2018-12-09 01:56:09	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	708714398785753088	Bryan Machiavelli 	BryanVision	713	4	3683	515	4117	The Jungle	I teach machines how to manipulate people. Most successful dev you've never heard of. 5x Top 5 ranked games, #AnCap, unstable genius, dad.	2016-03-12 18:00:54	1071216486264553472	2018-12-08 01:34:47	187	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071574207815913472	2018-12-09 01:16:14	0	RT @VisitSuzhou: Enter to win a trip to Suzhou for an amazing journey of beautiful scenery, classical Chinese culture, and of course, fabul	997547456089870338	@gilsantiz	gilsantiz2	312	1	19792	2654	17256	Salina Cruz, Oaxaca	Maestro jubilado	2018-05-18 18:40:21	1058799246705676288	2018-11-03 19:13:06	2	Enter to win a trip to Suzhou for an amazing journey of beautiful scenery, classical Chinese culture, and of course https://t.co/Agzc2Bekk3	2965476474	
1071381269752074242	2018-12-08 12:29:34	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	763224	James Robertson	jrobertson	2488	1097	116254	2481	4015	Edinburgh, UK	Pragmatic, intrepid Rubyist, GNU/Linux user,  Raspberry Pi owner, cyclist. {enthusiast: ['IoT', 'Docker', 'Alexa', 'Bitcoin', 'augmented intelligence']}.	2007-02-10 17:57:17	1071216486264553472	2018-12-08 01:34:47	138	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071399053592748032	2018-12-08 13:40:14	0	RT @joannachiu: Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to argue that	3286710522	Debera Harrington	harringtondebe2	172	8	8672	1429	12469			2015-07-21 18:40:14	1071134790244425728	2018-12-07 20:10:09	73	Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to ar https://t.co/aaiArhaA2B	98077302	
1071480125601054721	2018-12-08 19:02:23	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	22595998	Vinci	daa_vinci_	1506	32	34835	805	17183	Global Citizen	Founder and Partner - The Blockchain Technology Group LLC, Dubai | #crypto #bch #icon #cnd #wan	2009-03-03 06:49:40	1071216486264553472	2018-12-08 01:34:47	165	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071280598075863041	2018-12-08 05:49:32	0	@nk_low @tekhelet @DrKinKam Okinawa is very much influenced by Chinese culture from Fujian/Hokkien by the way of Chinese immigrants trader	65172298	Carl Zha	CarlZha	7136	141	29356	415	2159		Random trivia generator, tweet about everything Chinese, also run a podcast about China, US-China Great Power competition, history of Empires, past and present.	2009-08-12 21:47:47						
1071236276974747648	2018-12-08 02:53:25	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	109298004	Jill R XRP	JRAmbassadorXRP	4038	17	12045	4962	23654	Maryland, USA	XRP Ambassador of Quan  DMV  Talent Agency Director and Author   Believer  My Family #XRP  Member XRP CommunityI  HODL XRP!  *  Not a financial Adviser	2010-01-28 16:03:13	1071216486264553472	2018-12-08 01:34:47	58	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071332758490890240	2018-12-08 09:16:48	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	183974161	Saif | Endgame April 26	7aifx	420	104	44675	87	21110		Unapologetically me. Problem solver. Shawarma enthusiast. Pacifist. Triggering people with my non-conformism since '97. Marvel is life.	2010-08-28 10:44:04	1071216486264553472	2018-12-08 01:34:47	111	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071305982310080513	2018-12-08 07:30:24	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	1031616275208912898	WhoDaresWins	WhoDaresWins__	23	0	449	17	1131			2018-08-20 18:57:41	1071216486264553472	2018-12-08 01:34:47	102	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
1071154777512439809	2018-12-07 21:29:34	0	RT @joannachiu: Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to argue that	404889490	tommy says	wallst_savvy	238	5	3445	465	807	New York, New York	1776 | Finance Hustler | Arbitrageur | Cigar Smoker  | NON BUSINESS RELATED	2011-11-04 15:11:27	1071134790244425728	2018-12-07 20:10:09	35	Wow, Meng's defense lawyer David Martin just explained the doctrine of face in Chinese culture to the judge to ar https://t.co/aaiArhaA2B	98077302	
1070877068366233600	2018-12-07 03:06:03	0	RT @carnivorebun: TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. Or, a	154477195	Regular Poorly Drawn Cate 	PuffyCurry	268	13	49330	275	2194	The Valley of Klang	Anti-ketuanan putih. He/Him. Pic from @poorlycatdraw	2010-06-11 09:51:14	1070649009667137538	2018-12-06 11:59:50	32	TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. https://t.co/KMVMp0Ddu7	96683776	
1071277326254493697	2018-12-08 05:36:32	0	RT @carnivorebun: TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. Or, a	67620384		mozzabutter	257	4	102309	504	12024	cha . cosmic atte	, EXO,  | Madalas fangirl, madalas personal |                 	2009-08-21 14:29:34	1070649009667137538	2018-12-06 11:59:50	61	TIL it's a taboo in Chinese culture for a cat to jump over a coffin because the dead person will jump back to life. https://t.co/KMVMp0Ddu7	96683776	
1072040111313948677	2018-12-10 08:07:34	0	RT @aydinanwar_: No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese culture.	833068772789469189	esatsrngl	EsadSirinoglu	82	0	1788	399	1922		Human Rights Wiev All around the world.For support your tweet and hashtag works DM me.First of my vision is be with every innocent person without any choose..	2017-02-18 21:40:47	1071894339821953024	2018-12-09 22:28:20	66	No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese cu https://t.co/ieAUiFInQu	429220577	
1072044250735370241	2018-12-10 08:24:01	0	RT @aydinanwar_: No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese culture.	2694847878	maxine shaw	sadiaxmohamed	582	6	17534	594	26790	ciirka	all praise due to the most high. #BLACKLIVESMATTER	2014-07-31 05:54:49	1071894339821953024	2018-12-09 22:28:20	68	No -- the persecuted Muslims are Turkic, not ethnically Han Chinese. Uyghur culture is not even close to Chinese cu https://t.co/ieAUiFInQu	429220577	
1071369953733955589	2018-12-08 11:44:36	0	RT @officialmcafee: This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. We	10836092	Joe Haslam 	joehas	7680	685	98026	7651	14645	Madrid, Spain	Professor @IEbusiness @ieuniversity I research & teach how startups can scaleup. Cofounder @hot_app (@techstars Boston15) Husband, father, brother, goalkeeper	2007-12-04 12:32:06	1071216486264553472	2018-12-08 01:34:47	130	This is one principle that will be given, a half century from now, for how the Chinese culture took over the World. https://t.co/FnCpqNYxVs	961445378	
