id	created_at	retweet_count	text	user_id	user_name	user_screen_name	user_followers_count	user_listed_count	user_statuses_count	user_friends_count	user_favourites_count	user_location	user_desc	user_created_at	retweeted_status_id	retweeted_status_created_at	retweeted_status_retweet_count	retweeted_status_text	retweeted_status_user_id
937832816221487105	2017-12-04 23:55:42	0	@OttawaPolitico He was out done at the start! Not a clue about Chinese culture and especially naive when dealing wi https://t.co/88B0PWRpKs	850130990706151428	Suze Michelini	emilia_suze	68087	25	21217	3924	994	Waterloo, Ontario	Artificial Intelligence Tech inventor for autistic children, Brain injured Patients Snowboarder,lesbian, Conservative,Proud Aspie,Completing PhD Applied Math!	2017-04-06 23:39:57						
937951492538957825	2017-12-05 07:47:16	0	@ReidParker_ @eebzzub red envelopes of cash are the standard gift choice in Chinese culture.	377079641	Evan	Marv_Hucker	93	3	4795	347	200	Straya		2011-09-21 00:09:42						
937968389363920897	2017-12-05 08:54:25	0	Truth is viewed as subjective in Chinese culture b/c the idea that there's only one, definite truth is seen as an https://t.co/JWuoAyEPEJ	180339958		saiharasdad	549	18	144233	265	23404	oumasai hell	 ;  | /RPG/ games  | in dangan ronpa hell. saihara shuichi and nanami chiaki stan.   18	2010-08-19 11:40:44						
937647543298809856	2017-12-04 11:39:29	0	Taiwan rainbow 'lasts record-breaking nine hours': Taiwan's Chinese Culture University says the phenomenon breaks https://t.co/ItCHhga8Zo	38287959	world	WorldWorld21	43	14	100286	0	0			2009-05-06 22:00:59						
937645320128946176	2017-12-04 11:30:39	0	Taiwan rainbow 'lasts record-breaking nine hours' - Taiwan's Chinese Culture University says the phenomenon breaks https://t.co/ZwHHvYO9Ex	2216125536	World News	Worldnews_Media	656	79	220032	303	1	World	Get the latest World News, International news from Africa, Asia-Pacific, Europe, Latin America, the Middle East, South Asia, Canada & United States of America.	2013-11-26 17:58:57						
937646738218934273	2017-12-04 11:36:17	0	Nine-hour rainbow 'breaks record': Taiwan's Chinese Culture University says the https://t.co/3c7ajbvp8f #news	716310383888347136	American Daily	americandailys	948	26	230068	648	230	New York, USA	News & Medias	2016-04-02 17:04:38						
938183713552306182	2017-12-05 23:10:02	0	At Taipei's Chinese Culture University in the Yangmingshan mountain range of Taiwan, a rainbow lasted for almost ni https://t.co/Lj4ekF6l2X	15639642	Planet Green	PlanetGreen	280193	7055	31506	1359	949	Global	Planet Green offers practical, everyday tips on how to live a greener lifestyle. We offer actionable advice across a variety of topics: green made real.	2008-07-29 00:19:23						
938137840793272320	2017-12-05 20:07:45	0	RT @emilia_suze: @OttawaPolitico He was out done at the start! Not a clue about Chinese culture and especially naive when dealing wi 	796788511361798144	Carmen K	Carmenkristy01	2256	11	33135	2329	35392		Made in Canada.Patriotic to one flag & country.Liberals r destroying the world & have lost their minds.Fear for Canada's Sovereignty.	2016-11-10 18:55:59	937832816221487105	2017-12-04 23:55:42	14	@OttawaPolitico He was out done at the start! Not a clue about Chinese culture and especially naive when dealing wi https://t.co/88B0PWRpKs	850130990706151428	
937517335350358016	2017-12-04 03:02:05	0	It includes not only the language, but also the Chinese culture and its values. We hope to see you at the course.https://t.co/UwbzcWlI07	856110127857848322		businesschina7	44	0	475	110	18	Tokyo-to, Japan		2017-04-23 11:38:55						
937632767462002689	2017-12-04 10:40:46	0	Nine-hour rainbow 'breaks record' Taiwan's Chinese Culture University says the p  https://t.co/PXgB1AiaVM	2945133015	paste coki	paste_coki	878	136	79429	281	0	united states	Hi! #IFollowAll #ifollowback #teamautofollow #teamfollowback #500ADAY #1000ADAY #instantfollow #Follow4Follow #follow #FollowME #TekaTeki	2014-12-28 02:26:54						
938169839507656704	2017-12-05 22:14:54	0	RT @moistEGD: in Chinese culture, it represents arrival of good luck.Interestingly,the sounds made by the words that indicate 'up 	3364033295	t e s s	sugardoIan	383	16	8846	188	9470		Stockholm Sweden || 20	2015-07-07 11:51:47	938163389594992640	2017-12-05 21:49:16	1	in Chinese culture, it represents arrival of good luck.Interestingly,the sounds made by the words that indicate 'up https://t.co/6Cfnw8fJ82	903719051368812544	
938160884341530624	2017-12-05 21:39:19	0	@Hobbes_I_am @davidakin Some Chinese culture can be very toxic, and also sneaky way of saying one and doing the oth https://t.co/7GuUqZvlkg	930169306440224770	Yuehying Tseng	YuehyingTseng	18	0	97	101	41	Worcester, England	I have lived in .  A new flag is needed to represent my home country Taiwan.	2017-11-13 20:23:39						
938141394782351366	2017-12-05 20:21:52	0	#JRLWeb the UNT Chinese Culture Club hosts events bimonthly. Their goal is to help others understand the culture an https://t.co/l7abYBKEun	2784937886	Kady Shirley	kadyshirley	0	0	10	7	0			2014-09-02 00:35:40						
937843920578297856	2017-12-05 00:39:49	0	RT @emilia_suze: @OttawaPolitico He was out done at the start! Not a clue about Chinese culture and especially naive when dealing wi 	831691644667781120	linda	KulferstLinda	276	2	11156	135	13553	Canada	retired: recreational co ordinator long term care facility. Pro-life/animal lover **Dogs! conservative	2017-02-15 02:28:34	937832816221487105	2017-12-04 23:55:42	2	@OttawaPolitico He was out done at the start! Not a clue about Chinese culture and especially naive when dealing wi https://t.co/88B0PWRpKs	850130990706151428	
938241116498829312	2017-12-06 02:58:08	0	[Trivia] Like the rest of her team, Tenten's character seems to draw inspiration from Chinese culture.	1313150640	 1010	Tenten_NIRP	90	2	81461	23	27		{ [V] #RP @NarutoIndo_RP }  9March #TeamGuy #NIRPFamily	2013-03-29 09:14:57						
938193641952235520	2017-12-05 23:49:29	0	RT @ChinaSourceOrg: Only when truly rooted in the soil of Chinese culture will Chinese Christianity have a future. - Professor Zhang Zhig	16874188	Jon Thornsbury	jthornsbury	1535	97	29986	2348	45213	Canton, Texas	Husband to Holly, Father of two wonderful kids, solo pastor of Canton First UMC, University of Kentucky Wildcat Fan	2008-10-20 20:23:19	938106100322205696	2017-12-05 18:01:38	1	Only when truly rooted in the soil of Chinese culture will Chinese Christianity have a future. - Professor Zhang Zhigang	71020190	
938270287702974464	2017-12-06 04:54:03	0	ICC Chinese Culture Night#Sichuan December 8 From 18:15 Okuma Garden House (Building 25) Performances  https://t.co/SHdo45fgJ0	281873750	ICC	waseda_icc	5834	73	6673	55	94	31	ICC()ICCICCSSLFacebookInstagram	2011-04-14 04:12:15						
938546626129485824	2017-12-06 23:12:07	0	RT @Best_of_Tara: The magic of numbers in the Chinese culture https://t.co/dYO9IyVOZ0 #China #Travel https://t.co/3N3yfWJdSY	619175378	NetBenefitUSA	NetBenefltUSA	31	10	1242	1503	983	Maryland	Maryland-based NGO dedicated to philanthropy for worthy causes.  Patrick Cha	2012-06-26 15:32:11	938542394395553793	2017-12-06 22:55:18	2	The magic of numbers in the Chinese culture https://t.co/dYO9IyVOZ0 #China #Travel https://t.co/3N3yfWJdSY	24875063	
938572810904936448	2017-12-07 00:56:10	0	RT @AlvinTanYOLO: So in Chinese culture... You invite me to your shitty wedding, I have to bring you ang pow? And there's a going ra 	899868967442948098	Dennis Carl	DennisCarl7	11	0	704	265	2149			2017-08-22 05:40:55	938475650981044224	2017-12-06 18:30:05	4	So in Chinese culture... You invite me to your shitty wedding, I have to bring you ang pow? And there's a going ra https://t.co/rZedcryyeM	885197238	
938633704162787328	2017-12-07 04:58:08	0	[Trivia] Like the rest of her team, Tenten's character seems to draw inspiration from Chinese culture.	1313150640	 1010	Tenten_NIRP	90	2	81513	23	27		{ [V] #RP @NarutoIndo_RP }  9March #TeamGuy #NIRPFamily	2013-03-29 09:14:57						
938961744327831553	2017-12-08 02:41:39	0	I'm not trying to bash TCM or Chinese culture... but believing that ground up rhinoceros horn (made of keratin, the https://t.co/2ghlmsGv02	710094878	B Flynn	brendenflynn	683	5	17595	240	8351	ISU 20' Envr Hlt	We're all worried about the wrong things  DM me for vinyl wraps and custom art pieces  Portfolio in link below  AC	2012-07-22 04:36:40						
938508315495227392	2017-12-06 20:39:53	0	RT @TaiwanNews886: Photo of the Day: #Rainbow lasts for 7 hours over Chinese Culture University https://t.co/DlZhTO42Ha https://t.co/xIqi2R	322317346	Vicki McNeill	vickjimcneill	2497	24	2108	2075	21658		follower of Jesus, wife, mom, cancer survivor, fun loving, spunky	2011-06-23 00:10:34	936522944791973888	2017-12-01 09:10:44	9	Photo of the Day: #Rainbow lasts for 7 hours over Chinese Culture University https://t.co/DlZhTO42Ha https://t.co/xIqi2RIbnl	3048930572	
938639915532787713	2017-12-07 05:22:49	0	is hospitality... not part of chinese culture? im deadass serious, like in my culture and jpn culture if a person c https://t.co/CqlVu05XqF	3566601379	bnyiff	viostoron	31	6	41382	31	5534		what would you have done	2015-09-15 02:10:11						
940500370832461824	2017-12-12 08:35:36	0	RT @emramsden: The Origins of the  Chinese Dragon Dance https://t.co/hY6N3k8wOQ #chineseculture https://t.co/cmJpyBpos5	218526743	Isa Mendez	Isa_Goti	161	7	6288	343	5761	Espaa / Madrid	Una simple mortal, apasionada de los vampiros, Alemania y Asia....  (Y sh)  /  (M l sh) como queris....	2010-11-22 15:49:56	940497209048666112	2017-12-12 08:23:02	1	The Origins of the  Chinese Dragon Dance https://t.co/hY6N3k8wOQ #chineseculture https://t.co/cmJpyBpos5	19234485	
940219524514762757	2017-12-11 13:59:37	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	24390930	Jenee Lestrange	JeneeLestrange	254	19	25515	559	17084	Louisiana	Writer. Mediocre Artist. Doer of hoodrat things with my friends.	2009-03-14 16:28:15	940101846055522304	2017-12-11 06:12:01	60	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940596642620653568	2017-12-12 14:58:09	0	[Trivia] Like the rest of her team, Tenten's character seems to draw inspiration from Chinese culture.	1313150640	 1010	Tenten_NIRP	90	2	81773	23	27		{ [V] #RP @NarutoIndo_RP }  9March #TeamGuy #NIRPFamily	2013-03-29 09:14:57						
940156534142656512	2017-12-11 09:49:19	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	925558286757150720	Keshav Rao	KeshavRaoTweets	78	1	1183	29	4347	Earth	One batch, two batch. Penny and dime. 	2017-11-01 03:01:06	940101846055522304	2017-12-11 06:12:01	49	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940104562739777536	2017-12-11 06:22:48	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	87993983	Jerry	hanlon69	75	0	4515	1196	2427	Manhattan, NYC	A screaming comes across the sky. It has happened before, but there is nothing to compare it to now...Thomas Pynchon.  Go Mueller Blackhawks.	2009-11-06 17:53:27	940101846055522304	2017-12-11 06:12:01	20	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940102331617521664	2017-12-11 06:13:56	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	14981648	Dr. Chanda Prescod-Weinstein 	IBJIYONGI	21987	702	96072	4905	45299	Seattle/Cambridge/Wakanda	La Prescod-Weinstein de east Los Angeles, astro|physicist & ethno/#HistSTM, EIC @theoffingmag, #BlackandSTEM #enby Jew4Pal, http://medium.com/@chanda	2008-06-02 16:15:41	940101846055522304	2017-12-11 06:12:01	3	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940133533284048896	2017-12-11 08:17:55	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	1855988083	Flynn Ezra Beckman	flynnwastaken	98	3	788	222	405		Relatively new at all this	2013-09-12 01:42:37	940101846055522304	2017-12-11 06:12:01	43	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940140733993951234	2017-12-11 08:46:32	0	Li Ling: Marxism, the CCP, and Traditional Chinese Culture - China Digital Times (CDT) https://t.co/TQkDuIXIvT	872841192198860801	Femme Warrior	femme_warrior	3478	15	38787	2406	0	Manhattan, NY	Empower Women. We can do it! Vegan Foodie and Activist	2017-06-08 15:42:11						
940290068157222912	2017-12-11 18:39:56	0	i am a fan of Chinese culture because they appreciate the beauty of the peacock as much as i do.	1242520147	abailey.	alibailey_123	1189	2	22472	592	31453	South Carolina, USA	I love my dogs, i love my sister and i love my nephew; short list. I'm 22 not 12. fly high JAP and rest easy Corn.	2013-03-05 00:28:33						
940494922540449792	2017-12-12 08:13:57	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	891918729080037377	Beverly Johnson	Beverly92619463	1230	1	23953	834	61829	California, USA	Never my president.  Mother, grandmother & great grandmother.  Animal lover/avid reader/love the outdoors.  Not looking for a relationship.	2017-07-31 07:09:30	940101846055522304	2017-12-11 06:12:01	65	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940007758253907968	2017-12-10 23:58:08	0	[Trivia] Like the rest of her team, Tenten's character seems to draw inspiration from Chinese culture.	1313150640	 1010	Tenten_NIRP	91	2	81695	23	27		{ [V] #RP @NarutoIndo_RP }  9March #TeamGuy #NIRPFamily	2013-03-29 09:14:57						
939893291260301315	2017-12-10 16:23:17	0	RT @suavesidd: u eat a dog u are a piece of shit. I respect Chinese culture as FUCC but it's disgusting to eat dogs how desperate 	607827540	Allison 	ayeallisonn	2150	24	133151	677	50195			2012-06-14 02:28:39	939792012294881280	2017-12-10 09:40:50	1	u eat a dog u are a piece of shit. I respect Chinese culture as FUCC but it's disgusting to eat dogs how desperate https://t.co/50ShxKhHb9	251432842	
941244968722714624	2017-12-14 09:54:22	0	Looking for a fun family day out where the @UKPamperedTwins can learn about Chinese culture any ideas #Mandarin.	80828615	Daniel Hill	DanHillTV	5666	130	15721	348	738	Surrey 	I'm #DapperDan Cocky n cheeky, thats ME! #StorageHuntersUK	2009-10-08 11:40:48						
940185366224691200	2017-12-11 11:43:53	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	540194877	kristen h	kristenhinkson	1756	222	103928	1313	1415		God loved the world so much that he gave his only son. Whoever believes in him shall be saved. John 3:16	2012-03-29 16:37:41	940101846055522304	2017-12-11 06:12:01	54	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940182316873342976	2017-12-11 11:31:46	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	791721938221543424	haydee cepeda	hayor45cepeda	258	0	24426	210	24669			2016-10-27 19:23:14	940101846055522304	2017-12-11 06:12:01	53	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940117892216918016	2017-12-11 07:15:46	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	728042840677195776	deng lil mama	idkwqd	174	0	3319	191	9102	Bay Area	taking L's left and right :) I also take photos!! 	2016-05-05 02:05:14	940101846055522304	2017-12-11 06:12:01	38	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940102742298697734	2017-12-11 06:15:34	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	29488514	Gritsy Bitsy Teeny Weeny Yellow Anti-Slip Machiney	nosulragal	693	101	136926	1202	1964		Form does not dictate function.	2009-04-07 16:55:52	940101846055522304	2017-12-11 06:12:01	8	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940102687835676672	2017-12-11 06:15:21	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	65260792	Arthur Chu	arthur_affect	36213	711	165669	998	70866	Broadview Heights, Ohio	Mad genius, comedian, actor, and freelance voiceover artist broadcasting from the distant shores of Lake Erie.	2009-08-13 03:28:27	940101846055522304	2017-12-11 06:12:01	7	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
940117279789826048	2017-12-11 07:13:20	0	RT @BuzzFeedNews: Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics 	19521944	aditi	aditi	882	58	30749	820	88722	the beast	pattern-finder, connection-maker. interested in everything. lately, concerned for our democracy above most all else, ie. a true patriot. 	2009-01-26 05:35:21	940101846055522304	2017-12-11 06:12:01	37	Lui Lai Yiu said she hoped that sharing her story would help break the taboo in Chinese culture surrounding topics https://t.co/u0lkPqIOfH	1020058453	
941680396160389121	2017-12-15 14:44:36	0	RT @CGTNOfficial: #SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third 	1963948782	Edgar A. Bobadilla	eabobys	67	3	10449	145	1407	Guatemala, ciudad	Administrador de empresas, catedrtico universitario y educacin media	2013-10-16 04:41:01	941678208444801026	2017-12-15 14:35:55	9	#SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third https://t.co/QpPhqsy4n2	1115874631	
941678785493004289	2017-12-15 14:38:12	0	RT @CGTNOfficial: #SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third 	932225313119129600	M. Span	MSpan10	160	0	4088	1916	11			2017-11-19 12:33:29	941678208444801026	2017-12-15 14:35:55	2	#SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third https://t.co/QpPhqsy4n2	1115874631	
941574303824449536	2017-12-15 07:43:02	0	@ShenYun Regarding Chinese Culture: Do YOU think something needs to be done about the Chinese Culture of Torturing https://t.co/aIfJyBhxfr	2529659070	warwick ingpen	warwickingpen	1165	9	2535	1965	2503	Cape Town, South Africa	Here to end the dog meat trade. Please see what's happening and join us.    ...Simply because there can be no BEAUTY in the world until this ENDS.    Brave you.	2014-05-28 10:20:43						
941886088959836166	2017-12-16 04:21:57	0	RT @CGTNOfficial: #SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third 	142661029		eunheemandoo	3091	1	35585	192	1162		 .  	2010-05-11 12:25:45	941678208444801026	2017-12-15 14:35:55	62	#SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third https://t.co/QpPhqsy4n2	1115874631	
941600331577700352	2017-12-15 09:26:27	0	RT @chmberlust: in Chinese culture, the number 4 is nearly homophonous to the word death  &amp; damn look at how many 4s does he h 	1303399603	Nancy	syahmi_B_PS	433	6	23183	396	30238		MRSM Pasir Salak|Financial Advisor in the future Insha Allah	2013-03-26 10:23:50	941566153305989121	2017-12-15 07:10:39	9	in Chinese culture, the number 4 is nearly homophonous to the word death  &amp; damn look at how many 4s does he h https://t.co/4TnBzWyu5P	413081625	
941699480260407296	2017-12-15 16:00:26	0	RT @CGTNOfficial: #SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third 	941110260370096130	TNJ202	tnj202	2	0	220	35	209			2017-12-14 00:59:05	941678208444801026	2017-12-15 14:35:55	22	#SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third https://t.co/QpPhqsy4n2	1115874631	
941503564471402496	2017-12-15 03:01:56	0	It includes not only the language, but also the Chinese culture and its values. We hope to see you at the course.https://t.co/UwbzcWlI07	856110127857848322		businesschina7	42	0	541	110	22	Tokyo-to, Japan		2017-04-23 11:38:55						
941438401575755776	2017-12-14 22:43:00	0	This is why I respect Chinese culture. They teach their kids to study a craft that will benefit them &amp; the communit https://t.co/tkGGKtr1tE	852907757464244224	Esteban Julio Ricardo Montoya de la Rosa Ramirez	strxngxrxdylxn	298	0	22537	195	7932	Nicaragua	Follow at your own discretion. This user will not be responsible for any tweet you misinterpret or get triggered by - Management	2017-04-14 15:33:50						
941582051614101504	2017-12-15 08:13:49	0	Tea has a special place in Chinese culture! Celebrate the most loved beverage at House of Mandarin, we offer severa https://t.co/mKULdLwJPF	905344228649078784	HouseofMandarin	HOM_Mumbai	35	0	99	33	4		House of Mandarin, Bandras newest authentic Chinese cuisine destination! +91 8655555555/ +91 9156700000	2017-09-06 08:17:39						
942294727495385088	2017-12-17 07:25:44	0	In the Chinese culture, there's a rabbit god who manages the love and sex between homosexuals named men. Tu Er Shen.	262366301	#teqniqmike	teqniqmike	61350	248	311861	1189	383	global	#DJ #DeeJay @myurbantunes @Zouk247Live.... #teqniqmike #richeetech #Zouk247Live #YoHitMeUp  teqniqmike@gmail.com	2011-03-07 22:35:35						
942305238081404928	2017-12-17 08:07:30	0	RT @CGTNOfficial: #SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third 	865435767174078465		oBB2SOubrPVaWCK	116	0	14761	132	2739			2017-05-19 05:15:40	941678208444801026	2017-12-15 14:35:55	72	#SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third https://t.co/QpPhqsy4n2	1115874631	
942301887545659393	2017-12-17 07:54:11	0	RT @teqniqmike: In the Chinese culture, there's a rabbit god who manages the love and sex between homosexuals named men. Tu Er Shen.	2448243451	Brunno Vieira	s0mbrabr	52	18	1419	1669	1182	NH		2014-04-16 23:14:27	942294727495385088	2017-12-17 07:25:44	2	In the Chinese culture, there's a rabbit god who manages the love and sex between homosexuals named men. Tu Er Shen.	262366301	
942013066996092928	2017-12-16 12:46:31	0	RT @CGTNOfficial: #SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third 	350778600		Sangmi_Sim	915	1	3227	1328	761		, , , ...	2011-08-08 09:04:50	941678208444801026	2017-12-15 14:35:55	68	#SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third https://t.co/QpPhqsy4n2	1115874631	
942228340341071872	2017-12-17 03:01:56	0	It includes not only the language, but also the Chinese culture and its values. We hope to see you at the course.https://t.co/UwbzcWlI07	856110127857848322		businesschina7	43	0	553	111	23	Tokyo-to, Japan		2017-04-23 11:38:55						
941739334205505536	2017-12-15 18:38:48	0	RT @CGTNOfficial: #SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third 	857608191667879936		kt7794	1668	1	49662	3402	102738		# .# .  # . #  #   # # # #  .    ~^^- http://blog.daum.net/kt7794  http://blog.naver.com/kt7794	2017-04-27 14:51:41	941678208444801026	2017-12-15 14:35:55	38	#SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third https://t.co/QpPhqsy4n2	1115874631	
941729771083280384	2017-12-15 18:00:48	0	RT @CGTNOfficial: #SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third 	933306724781506560		R1kMP70fmexVIf6	9	0	996	46	297			2017-11-22 12:10:37	941678208444801026	2017-12-15 14:35:55	34	#SouthKorean President Moon Jae-in and his wife visit Liulichang Street of Chinese Culture in #Beijing on the third https://t.co/QpPhqsy4n2	1115874631	
