id	created_at	retweet_count	text	user_id	user_name	user_screen_name	user_followers_count	user_listed_count	user_statuses_count	user_friends_count	user_favourites_count	user_location	user_desc	user_created_at	retweeted_status_id	retweeted_status_created_at	retweeted_status_retweet_count	retweeted_status_text	retweeted_status_user_id
948541975405395973	2018-01-03 13:10:04	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	801540799804690439		musicpower07	44	0	6168	322	1790		EXO-L @weareoneEXO  Dimash..Jonghyun..Taemin..Daesung..FTISLAND ((DON'T FOLLOW ME))	2016-11-23 21:39:53	948538328755965952	2018-01-03 12:55:35	71	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948538435358277638	2018-01-03 12:56:00	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	2415686184	 	LIMLAY_910	415	1	67812	223	11102	 xoxo  	@.zyxzjs (baby) 1007 // 2  Xback// exo + exo-l	2014-03-28 10:01:58	948538328755965952	2018-01-03 12:55:35	6	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948538452101836800	2018-01-03 12:56:04	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	726594784677109760	Producer	HealthybyPJ	486	5	55647	388	15955	Bangkok, Thailand	X'back | ZYXZJS |  | ARTs47SU71, Pol.Sci.IRRU | Mahomie | 1D ZAYN | EXO-L | Lay  | He's my inspiration, his smile make me happy. #KrisLay @pearpjmahone	2016-05-01 02:11:10	948538328755965952	2018-01-03 12:55:35	8	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948544101317685248	2018-01-03 13:18:31	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	2415463154	Name cannot be blank	Oxproblem	447	8	137330	379	3529	EXO & JUSTIN BIEBER HUNHAN	@justinbieber  he followed me 13/4/15 | willis  | Kris Wu | 12 | 	2014-03-28 06:09:52	948538328755965952	2018-01-03 12:55:35	88	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948543716083593222	2018-01-03 13:16:59	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	3574703055	juliet D-123 	bbhighness	464	8	68903	683	62475	Asteroid L-9256	21. . . .  In Baekhyun, I trust. Eri  XBack  #04BBH #10ZYX #EXOT9 [161115 CBX's First Win ]  #10ZYX04BBH #H4N #PCY4DKS #Pottermore	2015-09-07 07:48:42	948538328755965952	2018-01-03 12:55:35	82	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948546144279216128	2018-01-03 13:26:38	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	740479613487353856	little bald head	imchanbaektrash	254	2	19307	104	46123			2016-06-08 09:44:32	948538328755965952	2018-01-03 12:55:35	106	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948541363351515136	2018-01-03 13:07:38	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	2957092897	WW.	Belle_ananya	376	4	15057	224	8447	Waiting for yixing back	   .EXO YIXING SEVENTEEN WONWOO NCT YUTA | WE ARE ONE EXO|	2015-01-03 09:11:27	948538328755965952	2018-01-03 12:55:35	66	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948541559980486656	2018-01-03 13:08:25	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	709367978890887169	TrendFairyXIUMIN99	kimseokmitch99	477	25	372023	361	234797	Republic of the Philippines	NO ARMY'S ALLOWED       the greatest thing in life is doing what people say you can't do - XIUMIN-	2016-03-14 13:18:00	948538328755965952	2018-01-03 12:55:35	69	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948538381243437056	2018-01-03 12:55:47	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	942636012	SySy ()  5 CSSPF	4ever5_sysy	371	10	61681	787	16329	SomeWhere...Everywhere 	95line ~ DB5K AKTF JYJ&Changmin&Yunho    CASSIOPEIA since 2004    Loner singer... Chocolyn~ FCMEN 12-15 instagram/sysy0416 Second Sun Ent 	2012-11-12 01:54:27	948538328755965952	2018-01-03 12:55:35	2	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948539299506528261	2018-01-03 12:59:26	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	561863751	little sweetie!  	Dream_Vanisara	6281	10	93913	287	8837	7 or Never, 7 or Nothing	GOT7 | JACKSON WANG @BamBam1a | #JACKBAM Official 18-11-15 | WangBamily | You know that I love you right?! You know that I always think about you right?	2012-04-24 06:32:59	948538328755965952	2018-01-03 12:55:35	32	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948540029416058882	2018-01-03 13:02:20	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	883844586732306433	baekhyunnie i love you ''	kaj_PCY	1224	12	31673	454	52083	ZYX Studio | Studio 519 	Hand.mp3 by yeol or xing, i cri either way  #CHANYEOL #YIXING #SICHENG #JOOHYUN   xback  yeolmae  aristocrat  #   [102817nct]  SM  Sooman-ah! 	2017-07-09 00:25:45	948538328755965952	2018-01-03 12:55:35	49	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948538704032882694	2018-01-03 12:57:04	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	717871703838343169	Indian EXOL Universe	real__omc	207	0	24189	1009	36538		Indian  EXO Love  OT9  ChanSoo Trash  Park Family Enthusiast	2016-04-07 00:28:46	948538328755965952	2018-01-03 12:55:35	16	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948539073467224065	2018-01-03 12:58:32	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	868156075626946560	nina EXO-L	Nesrine48528224	1479	0	9824	3	30660		L-1485  @weareoneEXO	2017-05-26 17:25:12	948538328755965952	2018-01-03 12:55:35	27	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948894041726480384	2018-01-04 12:29:03	0	RT @GroyVey: Imagone the balls; to come into China, and complain about Chinese culture, Chinese prescense, Chinese language.   Lookin at yo	944628588598513664	the wet bandit	stillwhite31	239	0	1741	271	4047	West Tawakoni, TX	formerly know as oh long johnson	2017-12-23 17:59:40	948893480503398400	2018-01-04 12:26:49	1	Imagone the balls; to come into China, and complain about Chinese culture, Chinese prescense, Chinese language.   L https://t.co/scRc67UArK	1668614443	
948937108122624001	2018-01-04 15:20:11	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	3245258034		COSOMOS20TH	2	0	12630	21	1		, 	2015-06-14 16:28:04	948538328755965952	2018-01-03 12:55:35	242	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948698632764534784	2018-01-03 23:32:34	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	935752385804333056	Queenmi	queenxoxo0110	3	0	2577	130	600		We Are One EXO Saranghaja EXO-L family	2017-11-29 06:08:49	948538328755965952	2018-01-03 12:55:35	192	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
949226867315310592	2018-01-05 10:31:35	0	Boom @Addioegrazieper  What abt #Tencent? What abt Chinese culture ? Surely they ve best invisible drugs as d ones https://t.co/ogBVIZ59Pz	49475565	Marco Di Paolo	d10sk0ur01	509	282	21035	1502	9029	Planetary	Explorer, sportsman, international, green thumb, creative: a pirate ... A Team player. I love to share my discoveries. My cloud, your cloud http://bit.ly/2fI6TE	2009-06-22 00:11:45						
948697558645325824	2018-01-03 23:28:18	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	774581839151312896	LMJ	LMJLYY	6	1	6672	40	8210	People's Republic of China		2016-09-10 12:14:36	948538328755965952	2018-01-03 12:55:35	191	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948756476310388736	2018-01-04 03:22:25	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	3096855764	vnfspdla	dprwtheajtmo	56	0	183478	451	585		Korean EXO-L	2015-03-19 00:20:13	948538328755965952	2018-01-03 12:55:35	212	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948626318694014976	2018-01-03 18:45:13	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	2334882338	XingMi1007	huo18811323	13	0	19576	267	12182	Berlin, Deutschland		2014-02-09 10:11:52	948538328755965952	2018-01-03 12:55:35	177	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948597378067546113	2018-01-03 16:50:13	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	2659532108	g	nnnnwwwwg	189	1	22500	444	1935		you're the reason i'm smiling again @off_tumcial @AtthaphanP 	2014-07-19 13:56:55	948538328755965952	2018-01-03 12:55:35	171	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948597671694016512	2018-01-03 16:51:23	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	3543644234	FengShen #Universe	fengshen_0412	67	2	17137	469	19053	Yangon, Myanmar	forever EXO-L	2015-09-13 00:52:18	948538328755965952	2018-01-03 12:55:35	172	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948854862321631234	2018-01-04 09:53:22	0	@DerrensAngel @lpwAnimals @sardire @foreignoffice @HongKongFP Because it's popular with the Chinese culture and tra https://t.co/V2AIEXczEU	880062962311888898	Darren Munsell	DarrenMunsell77	1	2	238	6	224	Perth		2017-06-28 13:58:55						
949312808818237440	2018-01-05 16:13:05	0	@Scribulatora Anything you said that was an ah ha moment?  Racism is so rooted in Chinese culture. I didn't even https://t.co/hO3oQktHOl	22502626	Terri Chu	TerriChu	651	51	12316	457	363	Toronto	Environmentally & politically conscious MEng. Believer in energy reduction - working hard to make it happen at MOAI Solutions. Founder of Why Should I Care?	2009-03-02 16:44:15						
949148819924566026	2018-01-05 05:21:27	0	RT @wonuwish:  lasting happiness, especially in the Chinese culture.   #JUN # https://t.co/5PyQ3EzYL3	942541117697900545	nova	hoseoks_eyeball	26	0	172	79	306	aus	yee	2017-12-17 23:44:48	949146166901354496	2018-01-05 05:10:55	2	 lasting happiness, especially in the Chinese culture.   #JUN # https://t.co/5PyQ3EzYL3	814898084404568064	
949167601980129280	2018-01-05 06:36:05	0	RT @wonuwish:  lasting happiness, especially in the Chinese culture.   #JUN # https://t.co/5PyQ3EzYL3	734948791770591232	'	TAET1NIUM	1086	3	15932	2118	3717		once black haired bts is back its over for you bitches	2016-05-24 03:27:01	949146166901354496	2018-01-05 05:10:55	3	 lasting happiness, especially in the Chinese culture.   #JUN # https://t.co/5PyQ3EzYL3	814898084404568064	
948816631219679232	2018-01-04 07:21:27	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	907152243878531072	ramadhanputri	ramadhanputri5	28	0	2675	212	302	indonesia	hiii	2017-09-11 08:02:03	948538328755965952	2018-01-03 12:55:35	228	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948774130307842049	2018-01-04 04:32:34	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	2885741809	9	exo_power0408	36	0	18094	584	9766		 9   EXO=9 	2014-11-01 00:36:43	948538328755965952	2018-01-03 12:55:35	217	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948553585666637824	2018-01-03 13:56:12	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	717527489673711616	Vlogger Yixing 	refreshxing	766	22	93796	159	35904		Supporter of an Artist|Musician|Singer|Dancer|Composer|Arranger|Actor|Author|Ambassador|Model|Designer|CEO|Director|China Sheep|Food Blogger| Zhang Yixing	2016-04-06 01:40:59	948538328755965952	2018-01-03 12:55:35	125	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948563701975613440	2018-01-03 14:36:24	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	894388734958940160	grisel	XINGS00	104	6	27766	54	208	270417  	 baekxingsoo 	2017-08-07 02:44:26	948538328755965952	2018-01-03 12:55:35	146	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948728307305992194	2018-01-04 01:30:29	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	1295456623	Aisura	alwaysfin1	34	3	23994	225	5486		   Only god can judge me :  10 & 12 & 94 since 2013  :  HUNBAEK 4ever 	2013-03-24 14:24:53	948538328755965952	2018-01-03 12:55:35	204	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948672856514334720	2018-01-03 21:50:09	0	Discover Chinese culture through the stories and interests of 4 children who live in the city of Hangzhou at our cu https://t.co/ZVz2vCVVTO	53173027	Sciencenter	Sciencenter	1185	51	1535	209	305	Ithaca, NY	Hands-on science museum with 250+ interactive exhibits, educational programs, seasonal outdoor science playground & mini-golf course, and more!	2009-07-02 20:11:40						
948642257002889216	2018-01-03 19:48:33	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	753884662917771264	 LAY  Goodbye Christmas 	IgotLAYed	217	3	7941	743	4446	Jurajil Park	LAY 02 SHEEP     EXO IS THE UNIVERSE 	2016-07-15 09:31:24	948538328755965952	2018-01-03 12:55:35	182	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948628176866918400	2018-01-03 18:52:36	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	2506498608	Bhaskar Sreerangam	teja_bhaskar	3939	8	6718	4968	9920	Hyderabad	bookworm moviebuff virgo achiever	2014-05-19 05:43:58	948538328755965952	2018-01-03 12:55:35	178	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
948549445876109312	2018-01-03 13:39:45	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	281107097	Michelle Karen C.L.	MichelleCL501	33	0	539	750	466		Only EXO-L  #EXO 	2011-04-12 17:06:30	948538328755965952	2018-01-03 12:55:35	114	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
949666128560730112	2018-01-06 15:37:03	0	RT @XingPark: 180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, Taipei and	1443929298	!	unnutt	354	42	293500	2893	8788	, 	 ....  NO   NO  NO  NO  NO  NO NO   NO  NO  NO  NO  NO  NO	2013-05-20 14:34:15	948538328755965952	2018-01-03 12:55:35	245	180103 Chinese Culture Show Letters China Weibo Update: the show's ad is now playing in New York City, Hong Kong, T https://t.co/WCyObuz1S7	499028180	
949775826303647744	2018-01-06 22:52:57	0	@SharonM_67 @Daddynige01 Yes!!! Good step!  we do sign petitions!!! The Chinese culture, however,  is going to be a https://t.co/BQGYXHmpqw	824752423986044928	EpiphanyPoet	EpiphanyPoet	661	8	8937	745	33788	SWW WASHINGTON STATE-USA	Tweets bySimonshy/newly adopted greyhound ex-racer Dogs,esp. greyhounds OR  Epiphany Poet Spiritual/Cynical/2Wordy/ Let'sSimplify/seek Poetry everywhere	2017-01-26 22:54:35						
950162482307493888	2018-01-08 00:29:23	0	@Paname_era Yo you can do whatever you want, its so interesting, learning the chinese culture and the language at https://t.co/etY9210Ssy	398676350	Rbou-Chan	Rebouchan	866	4	52048	435	15886	Seireitei - Soul Society	North African. IG: http://bobun.guru	2011-10-26 11:47:57						
